纬度,经度,SO2,NO2,PM10,污染程度,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
34.22282,108.947144,81,73,140,2,2011/1/15,0,1,9,0,0,0,1,0,0,0,0
34.22282,108.947144,81,73,140,2,2011/1/15,1,-6,8,0,0,1,0,0,0,0,0
34.26955,108.95903,102,90,139,2,2011/1/15,0,1,9,0,0,0,1,0,0,0,0
34.26955,108.95903,102,90,139,2,2011/1/15,1,-6,8,0,0,1,0,0,0,0,0
34.233376,108.9049,97,44,112,2,2011/1/15,0,1,9,0,0,0,1,0,0,0,0
34.233376,108.9049,97,44,112,2,2011/1/15,1,-6,8,0,0,1,0,0,0,0,0
34.35886,108.929192,87,77,137,2,2011/1/15,0,1,9,0,0,0,1,0,0,0,0
34.35886,108.929192,87,77,137,2,2011/1/15,1,-6,8,0,0,1,0,0,0,0,0
34.158932,108.90696,54,45,120,2,2011/1/15,0,1,9,0,0,0,1,0,0,0,0
34.158932,108.90696,54,45,120,2,2011/1/15,1,-6,8,0,0,1,0,0,0,0,0
34.662251,109.226196,59,19,91,1,2011/1/15,0,1,9,0,0,0,1,0,0,0,0
34.662251,109.226196,59,19,91,1,2011/1/15,1,-6,8,0,0,1,0,0,0,0,0
34.366699,109.214211,102,41,95,2,2011/1/15,0,1,9,0,0,0,1,0,0,0,0
34.366699,109.214211,102,41,95,2,2011/1/15,1,-6,8,0,0,1,0,0,0,0,0
34.382896,108.88327,79,42,115,2,2011/1/15,0,1,9,0,0,0,1,0,0,0,0
34.382896,108.88327,79,42,115,2,2011/1/15,1,-6,8,0,0,1,0,0,0,0,0
34.259781,108.856987,74,35,96,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.259781,108.856987,74,35,96,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.261593,108.98996,38,20,96,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.261593,108.98996,38,20,96,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.279709,109.07048,76,58,99,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.279709,109.07048,76,58,99,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.22282,108.947144,79,48,100,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.22282,108.947144,79,48,100,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.26955,108.95903,88,75,106,2,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.26955,108.95903,88,75,106,2,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.233376,108.9049,95,37,102,2,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.233376,108.9049,95,37,102,2,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.35886,108.929192,86,49,99,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.35886,108.929192,86,49,99,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.158932,108.90696,54,39,100,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.158932,108.90696,54,39,100,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.662251,109.226196,60,20,85,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.662251,109.226196,60,20,85,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.366699,109.214211,74,34,83,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.366699,109.214211,74,34,83,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.382896,108.88327,69,29,98,1,2011/1/16,0,3,9,0,0,0,0,1,0,0,0
34.382896,108.88327,69,29,98,1,2011/1/16,1,-6,8,0,0,0,0,1,0,0,0
34.259781,108.856987,69,35,70,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.259781,108.856987,69,35,70,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.261593,108.98996,60,22,86,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.261593,108.98996,60,22,86,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.279709,109.07048,90,39,99,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.279709,109.07048,90,39,99,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.22282,108.947144,87,43,90,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.22282,108.947144,87,43,90,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.26955,108.95903,98,49,78,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.26955,108.95903,98,49,78,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.233376,108.9049,83,34,91,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.233376,108.9049,83,34,91,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.35886,108.929192,65,36,85,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.35886,108.929192,65,36,85,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.158932,108.90696,77,36,87,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.158932,108.90696,77,36,87,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.662251,109.226196,67,19,67,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.662251,109.226196,67,19,67,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.366699,109.214211,89,39,88,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.366699,109.214211,89,39,88,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.382896,108.88327,69,30,97,1,2011/1/17,0,0,9,0,0,0,0,0,0,1,0
34.382896,108.88327,69,30,97,1,2011/1/17,1,-5,8,0,0,0,0,1,0,0,0
34.259781,108.856987,68,27,93,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.259781,108.856987,68,27,93,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.261593,108.98996,73,40,95,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.261593,108.98996,73,40,95,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.279709,109.07048,58,42,99,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.279709,109.07048,58,42,99,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.22282,108.947144,67,45,94,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.22282,108.947144,67,45,94,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.26955,108.95903,74,41,93,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.26955,108.95903,74,41,93,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.233376,108.9049,67,34,98,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.233376,108.9049,67,34,98,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.35886,108.929192,34,42,97,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.35886,108.929192,34,42,97,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.158932,108.90696,29,34,93,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.158932,108.90696,29,34,93,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.662251,109.226196,65,24,94,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.662251,109.226196,65,24,94,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.366699,109.214211,32,44,98,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.366699,109.214211,32,44,98,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.382896,108.88327,30,36,96,1,2011/1/18,0,0,9,0,0,0,0,1,0,0,0
34.382896,108.88327,30,36,96,1,2011/1/18,1,-5,8,0,0,0,0,1,0,0,0
34.259781,108.856987,77,28,93,1,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.259781,108.856987,77,28,93,1,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.261593,108.98996,63,19,119,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.261593,108.98996,63,19,119,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.279709,109.07048,73,47,149,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.279709,109.07048,73,47,149,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.22282,108.947144,67,32,122,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.22282,108.947144,67,32,122,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.26955,108.95903,61,40,78,1,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.26955,108.95903,61,40,78,1,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.233376,108.9049,79,35,110,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.233376,108.9049,79,35,110,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.35886,108.929192,40,43,126,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.35886,108.929192,40,43,126,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.158932,108.90696,85,48,121,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.158932,108.90696,85,48,121,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.662251,109.226196,83,13,107,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.662251,109.226196,83,13,107,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.366699,109.214211,69,54,145,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.366699,109.214211,69,54,145,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.382896,108.88327,65,38,116,2,2011/1/19,0,0,9,0,0,0,0,1,0,0,0
34.382896,108.88327,65,38,116,2,2011/1/19,1,-4,8,0,0,0,0,1,0,0,0
34.259781,108.856987,90,14,140,2,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.259781,108.856987,90,14,140,2,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.261593,108.98996,64,14,133,2,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.261593,108.98996,64,14,133,2,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.279709,109.07048,98,65,163,3,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.279709,109.07048,98,65,163,3,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.22282,108.947144,83,67,124,2,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.22282,108.947144,83,67,124,2,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.26955,108.95903,95,64,117,2,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.26955,108.95903,95,64,117,2,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.233376,108.9049,66,37,129,2,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.233376,108.9049,66,37,129,2,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.35886,108.929192,62,58,137,2,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.35886,108.929192,62,58,137,2,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.158932,108.90696,60,52,107,2,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.158932,108.90696,60,52,107,2,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.662251,109.226196,77,15,145,2,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.662251,109.226196,77,15,145,2,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.366699,109.214211,84,75,167,3,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.366699,109.214211,84,75,167,3,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.382896,108.88327,63,49,155,3,2011/1/20,0,2,9,0,0,0,0,1,0,0,0
34.382896,108.88327,63,49,155,3,2011/1/20,1,-4,9,0,0,1,0,0,0,0,0
34.259781,108.856987,73,70,144,2,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.259781,108.856987,73,70,144,2,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.261593,108.98996,62,25,157,3,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.261593,108.98996,62,25,157,3,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.279709,109.07048,79,60,172,3,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.279709,109.07048,79,60,172,3,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.22282,108.947144,85,75,155,3,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.22282,108.947144,85,75,155,3,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.26955,108.95903,77,57,149,2,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.26955,108.95903,77,57,149,2,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.233376,108.9049,82,46,170,3,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.233376,108.9049,82,46,170,3,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.35886,108.929192,27,83,111,2,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.35886,108.929192,27,83,111,2,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.158932,108.90696,51,47,122,2,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.158932,108.90696,51,47,122,2,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.662251,109.226196,77,74,122,2,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.662251,109.226196,77,74,122,2,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.366699,109.214211,92,82,175,3,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.366699,109.214211,92,82,175,3,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.382896,108.88327,57,49,171,3,2011/1/21,0,4,9,0,0,1,0,0,0,0,0
34.382896,108.88327,57,49,171,3,2011/1/21,1,-4,9,0,0,1,0,0,0,0,0
34.259781,108.856987,103,94,171,3,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.259781,108.856987,103,94,171,3,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.261593,108.98996,77,52,159,3,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.261593,108.98996,77,52,159,3,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.279709,109.07048,95,97,169,3,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.279709,109.07048,95,97,169,3,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.22282,108.947144,106,73,169,3,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.22282,108.947144,106,73,169,3,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.26955,108.95903,107,82,128,2,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.26955,108.95903,107,82,128,2,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.233376,108.9049,98,67,160,3,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.233376,108.9049,98,67,160,3,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.35886,108.929192,69,88,127,2,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.35886,108.929192,69,88,127,2,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.158932,108.90696,91,73,170,3,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.158932,108.90696,91,73,170,3,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.662251,109.226196,80,70,140,2,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.662251,109.226196,80,70,140,2,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.366699,109.214211,104,70,159,3,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.366699,109.214211,104,70,159,3,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.382896,108.88327,53,58,148,2,2011/1/22,0,2,9,0,0,1,0,0,0,0,0
34.382896,108.88327,53,58,148,2,2011/1/22,1,-5,9,0,0,0,1,0,0,0,0
34.259781,108.856987,86,62,118,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.259781,108.856987,86,62,118,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.261593,108.98996,33,15,124,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.261593,108.98996,33,15,124,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.279709,109.07048,75,74,113,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.279709,109.07048,75,74,113,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.22282,108.947144,57,92,106,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.22282,108.947144,57,92,106,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.26955,108.95903,70,85,127,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.26955,108.95903,70,85,127,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.233376,108.9049,78,52,125,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.233376,108.9049,78,52,125,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.35886,108.929192,22,75,116,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.35886,108.929192,22,75,116,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.158932,108.90696,64,64,105,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.158932,108.90696,64,64,105,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.662251,109.226196,23,29,126,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.662251,109.226196,23,29,126,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.366699,109.214211,73,87,145,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.366699,109.214211,73,87,145,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.382896,108.88327,39,47,105,2,2011/1/23,0,3,9,0,0,1,0,0,0,0,0
34.382896,108.88327,39,47,105,2,2011/1/23,1,-5,8,0,0,1,0,0,0,0,0
34.259781,108.856987,63,32,83,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.259781,108.856987,63,32,83,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.261593,108.98996,54,29,88,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.261593,108.98996,54,29,88,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.279709,109.07048,63,46,97,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.279709,109.07048,63,46,97,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.22282,108.947144,81,64,94,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.22282,108.947144,81,64,94,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.26955,108.95903,84,47,94,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.26955,108.95903,84,47,94,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.233376,108.9049,77,44,127,2,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.233376,108.9049,77,44,127,2,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.35886,108.929192,50,42,97,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.35886,108.929192,50,42,97,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.158932,108.90696,57,55,123,2,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.158932,108.90696,57,55,123,2,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.662251,109.226196,45,32,92,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.662251,109.226196,45,32,92,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.366699,109.214211,64,40,86,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.366699,109.214211,64,40,86,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.382896,108.88327,50,33,99,1,2011/1/24,0,4,9,0,0,0,1,0,0,0,0
34.382896,108.88327,50,33,99,1,2011/1/24,1,-5,8,0,0,1,0,0,0,0,0
34.259781,108.856987,101,47,102,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.259781,108.856987,101,47,102,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.261593,108.98996,107,42,119,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.261593,108.98996,107,42,119,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.279709,109.07048,103,54,123,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.279709,109.07048,103,54,123,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.22282,108.947144,107,70,150,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.22282,108.947144,107,70,150,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.26955,108.95903,112,60,112,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.26955,108.95903,112,60,112,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.233376,108.9049,104,45,125,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.233376,108.9049,104,45,125,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.35886,108.929192,85,55,118,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.35886,108.929192,85,55,118,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.158932,108.90696,95,47,113,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.158932,108.90696,95,47,113,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.662251,109.226196,86,30,113,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.662251,109.226196,86,30,113,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.366699,109.214211,105,59,119,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.366699,109.214211,105,59,119,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.382896,108.88327,72,44,146,2,2011/1/25,0,2,9,0,0,0,0,1,0,0,0
34.382896,108.88327,72,44,146,2,2011/1/25,1,-5,8,0,0,0,0,1,0,0,0
34.259781,108.856987,95,39,108,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.259781,108.856987,95,39,108,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.261593,108.98996,103,32,110,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.261593,108.98996,103,32,110,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.279709,109.07048,100,42,144,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.279709,109.07048,100,42,144,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.22282,108.947144,111,50,125,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.22282,108.947144,111,50,125,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.26955,108.95903,109,47,113,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.26955,108.95903,109,47,113,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.233376,108.9049,99,42,135,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.233376,108.9049,99,42,135,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.35886,108.929192,89,45,103,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.35886,108.929192,89,45,103,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.158932,108.90696,100,44,136,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.158932,108.90696,100,44,136,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.662251,109.226196,92,37,112,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.662251,109.226196,92,37,112,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.366699,109.214211,106,35,108,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.366699,109.214211,106,35,108,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.382896,108.88327,73,32,113,2,2011/1/26,0,2,9,0,1,0,0,0,0,1,0
34.382896,108.88327,73,32,113,2,2011/1/26,1,-3,8,0,2,0,0,0,0,1,0
34.259781,108.856987,106,44,117,2,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.259781,108.856987,106,44,117,2,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.261593,108.98996,117,31,144,2,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.261593,108.98996,117,31,144,2,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.279709,109.07048,106,50,164,3,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.279709,109.07048,106,50,164,3,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.22282,108.947144,113,60,141,2,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.22282,108.947144,113,60,141,2,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.26955,108.95903,114,70,138,2,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.26955,108.95903,114,70,138,2,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.233376,108.9049,101,43,119,2,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.233376,108.9049,101,43,119,2,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.35886,108.929192,96,63,153,3,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.35886,108.929192,96,63,153,3,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.158932,108.90696,110,67,141,2,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.158932,108.90696,110,67,141,2,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.662251,109.226196,89,33,118,2,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.662251,109.226196,89,33,118,2,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.366699,109.214211,112,49,154,3,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.366699,109.214211,112,49,154,3,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.382896,108.88327,76,42,142,2,2011/1/27,0,0,9,0,2,0,0,0,0,1,0
34.382896,108.88327,76,42,142,2,2011/1/27,1,-4,8,0,1,0,0,0,0,1,0
34.259781,108.856987,86,36,96,1,2011/1/28,0,0,9,0,0,0,0,1,0,0,0
34.259781,108.856987,86,36,96,1,2011/1/28,1,-5,8,0,0,1,0,0,0,0,0
34.261593,108.98996,99,32,99,1,2011/1/28,0,0,9,0,0,0,0,1,0,0,0
34.261593,108.98996,99,32,99,1,2011/1/28,1,-5,8,0,0,1,0,0,0,0,0
34.279709,109.07048,96,44,96,1,2011/1/28,0,0,9,0,0,0,0,1,0,0,0
34.279709,109.07048,96,44,96,1,2011/1/28,1,-5,8,0,0,1,0,0,0,0,0
34.22282,108.947144,99,44,99,1,2011/1/28,0,0,9,0,0,0,0,1,0,0,0
34.22282,108.947144,99,44,99,1,2011/1/28,1,-5,8,0,0,1,0,0,0,0,0
34.26955,108.95903,103,42,97,2,2011/1/28,0,0,9,0,0,0,0,1,0,0,0
34.26955,108.95903,103,42,97,2,2011/1/28,1,-5,8,0,0,1,0,0,0,0,0
34.233376,108.9049,77,33,97,1,2011/1/28,0,0,9,0,0,0,0,1,0,0,0
34.233376,108.9049,77,33,97,1,2011/1/28,1,-5,8,0,0,1,0,0,0,0,0
