日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
2012/3/22,0,12.0,8,1,0,1,0,0,0,0,0
2012/3/22,1,2.0,0,2,0,1,0,0,0,0,0
2012/3/23,0,13.0,0,2,0,1,0,0,0,0,0
2012/3/23,1,4.0,8,1,0,0,1,0,0,0,0
2012/3/24,0,19.0,8,1,0,0,1,0,0,0,0
2012/3/24,1,4.0,8,1,0,0,1,0,0,0,0
2012/3/25,0,21.0,8,1,0,0,1,0,0,0,0
2012/3/25,1,6.0,8,1,0,0,1,0,0,0,0
2012/3/26,0,23.0,9,0,0,0,1,0,0,0,0
2012/3/26,1,7.0,8,0,0,0,1,0,0,0,0
2012/3/27,0,23.0,8,1,0,1,0,0,0,0,0
2012/3/27,1,10.0,8,1,0,0,0,1,0,0,0
2012/3/28,0,17.0,8,1,1,0,0,0,1,0,0
2012/3/28,1,7.0,8,1,1,0,0,0,1,0,0
2012/3/29,0,15.0,6,1,0,1,0,0,0,0,0
2012/3/29,1,6.0,0,2,0,1,0,0,0,0,0
2012/3/30,0,16.0,0,2,0,0,1,0,0,0,0
2012/3/30,1,5.0,0,2,0,0,1,0,0,0,0
2012/3/31,0,22.0,8,1,0,0,1,0,0,0,0
2012/3/31,1,8.0,8,1,0,0,1,0,0,0,0
2012/4/1,0,25.0,8,1,0,0,1,0,0,0,0
2012/4/1,1,9.0,8,1,0,0,0,1,0,0,0
2012/4/2,0,18.0,0,2,0,1,0,0,0,0,0
2012/4/2,1,7.0,8,1,0,0,1,0,0,0,0
2012/4/3,0,21.0,8,1,0,0,1,0,0,0,0
2012/4/3,1,10.0,8,1,0,0,1,0,0,0,0
2012/4/4,0,24.0,8,1,0,0,1,0,0,0,0
2012/4/4,1,11.0,8,1,0,0,1,0,0,0,0
2012/4/5,0,24.0,8,1,0,0,1,0,0,0,0
2012/4/5,1,10.0,8,1,0,0,1,0,0,0,0
2012/4/6,0,22.0,8,1,0,0,1,0,0,0,0
2012/4/6,1,11.0,8,1,0,1,0,0,0,0,0
2012/4/7,0,23.0,8,1,0,1,0,0,0,0,0
2012/4/7,1,12.0,8,1,0,1,0,0,0,0,0
2012/4/8,0,24.0,8,1,0,0,0,1,0,0,0
2012/4/8,1,14.0,8,1,0,0,0,1,0,0,0
2012/4/9,0,22.0,8,1,1,0,0,0,1,0,0
2012/4/9,1,14.0,8,1,0,1,0,0,0,0,0
2012/4/10,0,26.0,8,1,0,1,0,0,0,0,0
2012/4/10,1,14.0,8,1,0,1,0,0,0,0,0
2012/4/11,0,24.0,8,1,0,0,0,1,0,0,0
2012/4/11,1,13.0,6,3,1,0,0,0,1,0,0
2012/4/12,0,18.0,6,3,0,1,0,0,0,0,0
2012/4/12,1,4.0,7,2,0,1,0,0,0,0,0
2012/4/13,0,21.0,8,1,0,1,0,0,0,0,0
2012/4/13,1,10.0,8,1,0,1,0,0,0,0,0
2012/4/14,0,24.0,8,1,0,0,1,0,0,0,0
2012/4/14,1,11.0,8,1,0,0,1,0,0,0,0
2012/4/15,0,25.0,8,1,0,0,1,0,0,0,0
2012/4/15,1,12.0,8,1,0,0,1,0,0,0,0
2012/4/16,0,25.0,8,1,0,1,0,0,0,0,0
2012/4/16,1,13.0,8,1,0,1,0,0,0,0,0
2012/4/17,0,22.0,8,1,0,0,0,1,0,0,0
2012/4/17,1,14.0,8,1,1,0,0,0,1,0,0
2012/4/18,0,25.0,8,1,0,1,0,0,0,0,0
2012/4/18,1,13.0,8,1,0,1,0,0,0,0,0
2012/4/19,0,25.0,8,1,0,1,0,0,0,0,0
2012/4/19,1,14.0,8,1,1,0,0,0,1,0,0
2012/4/20,0,23.0,8,1,0,1,0,0,0,0,0
2012/4/20,1,13.0,8,1,0,1,0,0,0,0,0
2012/4/21,0,28.0,8,1,0,0,1,0,0,0,0
2012/4/21,1,15.0,8,1,0,1,0,0,0,0,0
2012/4/22,0,30.0,9,0,0,1,0,0,0,0,0
2012/4/22,1,16.0,8,0,0,1,0,0,0,0,0
2012/4/23,0,27.0,8,1,1,0,0,0,1,0,0
2012/4/23,1,12.0,8,1,2,0,0,0,1,0,0
2012/4/24,0,22.0,7,2,0,0,0,1,0,0,0
2012/4/24,1,11.0,7,2,0,1,0,0,0,0,0
2012/4/25,0,23.0,8,1,0,0,1,0,0,0,0
2012/4/25,1,11.0,8,1,0,0,1,0,0,0,0
2012/4/26,0,27.0,8,1,0,0,1,0,0,0,0
2012/4/26,1,13.0,8,1,0,1,0,0,0,0,0
2012/4/27,0,29.0,8,1,0,1,0,0,0,0,0
2012/4/27,1,16.0,8,1,0,1,0,0,0,0,0
2012/4/28,0,30.0,8,1,0,1,0,0,0,0,0
2012/4/28,1,17.0,8,1,0,1,0,0,0,0,0
2012/4/29,0,28.0,8,1,0,0,0,1,0,0,0
2012/4/29,1,17.0,8,1,0,1,0,0,0,0,0
2012/4/30,0,27.0,8,1,1,0,0,0,1,0,0
2012/4/30,1,16.0,2,2,1,0,0,0,1,0,0
2012/5/1,0,21.0,8,1,1,0,0,0,1,0,0
2012/5/1,1,15.0,8,1,0,0,0,1,0,0,0
2012/5/2,0,24.0,8,1,0,0,0,1,0,0,0
2012/5/2,1,16.0,8,1,0,0,0,1,0,0,0
2012/5/3,0,21.0,8,1,1,0,0,0,1,0,0
2012/5/3,1,16.0,8,1,1,0,0,0,1,0,0
2012/5/4,0,25.0,8,1,0,0,0,1,0,0,0
2012/5/4,1,17.0,8,1,0,0,0,1,0,0,0
2012/5/5,0,30.0,8,1,0,1,0,0,0,0,0
2012/5/5,1,19.0,8,1,0,1,0,0,0,0,0
2012/5/6,0,29.0,8,1,0,0,0,1,0,0,0
2012/5/6,1,19.0,8,1,1,0,0,0,1,0,0
2012/5/7,0,27.0,9,0,1,0,0,0,1,0,0
2012/5/7,1,18.0,8,0,0,0,0,1,0,0,0
2012/5/8,0,29.0,8,1,0,1,0,0,0,0,0
2012/5/8,1,19.0,8,1,0,1,0,0,0,0,0
2012/5/9,0,30.0,8,1,0,1,0,0,0,0,0
2012/5/9,1,20.0,3,1,0,1,0,0,0,0,0
2012/5/10,0,30.0,8,1,0,1,0,0,0,0,0
2012/5/10,1,20.0,8,1,0,0,0,1,0,0,0
2012/5/11,0,24.0,8,1,1,0,0,0,1,0,0
2012/5/11,1,16.0,7,2,0,0,0,1,0,0,0
2012/5/12,0,24.0,7,2,0,1,0,0,0,0,0
2012/5/12,1,14.0,8,1,0,1,0,0,0,0,0
2012/5/13,0,24.0,8,1,1,0,0,0,1,0,0
2012/5/13,1,14.0,8,1,0,0,0,1,0,0,0
2012/5/14,0,28.0,8,1,0,1,0,0,0,0,0
2012/5/14,1,16.0,1,1,0,0,1,0,0,0,0
2012/5/15,0,31.0,8,1,0,0,1,0,0,0,0
2012/5/15,1,17.0,8,1,0,0,1,0,0,0,0
2012/5/16,0,31.0,0,1,0,0,1,0,0,0,0
2012/5/16,1,18.0,8,1,0,1,0,0,0,0,0
2012/5/17,0,31.0,8,1,0,1,0,0,0,0,0
2012/5/17,1,17.0,8,1,0,1,0,0,0,0,0
2012/5/18,0,29.0,8,1,0,0,0,1,0,0,0
2012/5/18,1,18.0,0,1,0,1,0,0,0,0,0
2012/5/19,0,33.0,1,1,0,0,1,0,0,0,0
2012/5/19,1,20.0,8,1,0,0,1,0,0,0,0
2012/5/20,0,32.0,0,1,0,1,0,0,0,0,0
2012/5/20,1,22.0,8,1,0,0,0,1,0,0,0
2012/5/21,0,28.0,8,1,1,0,0,0,1,0,0
2012/5/21,1,15.0,8,1,1,0,0,0,1,0,0
2012/5/22,0,23.0,7,1,1,0,0,0,1,0,0
2012/5/22,1,14.0,8,1,0,0,0,1,0,0,0
2012/5/23,0,25.0,8,1,0,0,0,1,0,0,0
2012/5/23,1,15.0,8,1,0,0,0,1,0,0,0
2012/5/24,0,25.0,8,1,0,0,0,1,0,0,0
2012/5/24,1,16.0,8,1,0,0,0,1,0,0,0
2012/5/25,0,29.0,8,1,0,1,0,0,0,0,0
2012/5/25,1,16.0,0,1,0,1,0,0,0,0,0
2012/5/26,0,31.0,1,1,0,1,0,0,0,0,0
2012/5/26,1,17.0,8,1,0,0,1,0,0,0,0
2012/5/27,0,32.0,1,1,0,1,0,0,0,0,0
2012/5/27,1,18.0,8,1,0,1,0,0,0,0,0
2012/5/28,0,25.0,8,1,1,0,0,0,1,0,0
2012/5/28,1,16.0,8,1,2,0,0,0,1,0,0
2012/5/29,0,27.0,8,1,0,1,0,0,0,0,0
2012/5/29,1,15.0,7,1,0,0,1,0,0,0,0
2012/5/30,0,31.0,8,1,0,1,0,0,0,0,0
2012/5/30,1,19.0,8,1,0,1,0,0,0,0,0
2012/5/31,0,28.0,8,1,0,0,0,1,0,0,0
2012/5/31,1,19.0,8,1,0,0,0,1,0,0,0
2012/6/1,0,30.0,8,1,0,1,0,0,0,0,0
2012/6/1,1,19.0,8,1,0,0,1,0,0,0,0
2012/6/2,0,32.0,8,1,0,0,1,0,0,0,0
2012/6/2,1,20.0,8,1,0,1,0,0,0,0,0
2012/6/3,0,31.0,8,1,0,0,0,1,0,0,0
2012/6/3,1,21.0,0,1,0,1,0,0,0,0,0
2012/6/4,0,32.0,0,1,0,1,0,0,0,0,0
2012/6/4,1,22.0,8,1,0,0,0,1,0,0,0
2012/6/5,0,29.0,8,1,0,0,0,1,0,0,0
2012/6/5,1,21.0,8,1,1,0,0,0,1,0,0
2012/6/6,0,31.0,8,1,0,1,0,0,0,0,0
2012/6/6,1,21.0,6,1,0,1,0,0,0,0,0
2012/6/7,0,33.0,8,1,0,0,1,0,0,0,0
2012/6/7,1,21.0,8,1,0,0,1,0,0,0,0
2012/6/8,0,34.0,2,1,0,0,1,0,0,0,0
2012/6/8,1,23.0,8,1,0,0,1,0,0,0,0
2012/6/9,0,35.0,8,1,0,1,0,0,0,0,0
2012/6/9,1,23.0,8,1,0,0,1,0,0,0,0
2012/6/10,0,36.0,1,1,0,0,1,0,0,0,0
2012/6/10,1,22.0,0,1,0,0,1,0,0,0,0
2012/6/11,0,34.0,0,1,0,0,1,0,0,0,0
2012/6/11,1,21.0,8,1,0,0,1,0,0,0,0
2012/6/12,0,36.0,8,1,0,0,1,0,0,0,0
2012/6/12,1,22.0,8,1,0,0,1,0,0,0,0
2012/6/13,0,37.0,0,1,0,1,0,0,0,0,0
2012/6/13,1,23.0,8,1,0,1,0,0,0,0,0
2012/6/14,0,34.0,8,1,0,0,1,0,0,0,0
2012/6/14,1,20.0,8,1,0,0,1,0,0,0,0
2012/6/15,0,32.0,8,1,0,0,1,0,0,0,0
2012/6/15,1,20.0,0,1,0,0,1,0,0,0,0
2012/6/16,0,34.0,0,1,0,1,0,0,0,0,0
2012/6/16,1,21.0,8,1,0,1,0,0,0,0,0
2012/6/17,0,34.0,8,1,0,0,0,1,0,0,0
2012/6/17,1,23.0,8,1,0,1,0,0,0,0,0
2012/6/18,0,34.0,0,1,0,0,0,1,0,0,0
2012/6/18,1,22.0,8,1,0,1,0,0,0,0,0
2012/6/19,0,36.0,8,1,0,1,0,0,0,0,0
2012/6/19,1,23.0,8,1,3,0,0,0,1,0,0
2012/6/20,0,34.0,8,1,3,0,0,0,1,0,0
2012/6/20,1,23.0,8,1,0,1,0,0,0,0,0
2012/6/21,0,36.0,8,1,0,1,0,0,0,0,0
2012/6/21,1,25.0,8,1,0,0,1,0,0,0,0
2012/6/22,0,37.0,8,1,0,1,0,0,0,0,0
2012/6/22,1,25.0,0,1,0,0,1,0,0,0,0
2012/6/23,0,37.0,8,1,0,1,0,0,0,0,0
2012/6/23,1,25.0,1,1,0,0,0,1,0,0,0
2012/6/24,0,35.0,1,1,3,0,0,0,1,0,0
2012/6/24,1,24.0,8,1,0,0,0,1,0,0,0
2012/6/25,0,30.0,8,1,1,0,0,0,1,0,0
2012/6/25,1,22.0,1,1,0,0,0,1,0,0,0
2012/6/26,0,27.0,2,1,1,0,0,0,1,0,0
2012/6/26,1,22.0,8,1,1,0,0,0,1,0,0
2012/6/27,0,27.0,8,1,1,0,0,0,1,0,0
2012/6/27,1,23.0,8,1,0,0,0,1,0,0,0
2012/6/28,0,30.0,8,1,1,0,0,0,1,0,0
2012/6/28,1,22.0,8,1,1,0,0,0,1,0,0
2012/6/29,0,26.0,8,1,1,0,0,0,1,0,0
2012/6/29,1,21.0,6,1,0,0,0,1,0,0,0
2012/6/30,0,30.0,8,1,0,1,0,0,0,0,0
2012/6/30,1,21.0,8,1,0,0,0,1,0,0,0
2012/7/1,0,32.0,8,1,0,0,0,1,0,0,0
2012/7/1,1,22.0,8,1,0,0,0,1,0,0,0
2012/7/2,0,27.0,8,1,1,0,0,0,1,0,0
2012/7/2,1,21.0,8,1,1,0,0,0,1,0,0
2012/7/3,0,31.0,8,1,1,0,0,0,1,0,0
2012/7/3,1,23.0,6,1,0,0,0,1,0,0,0
2012/7/4,0,31.0,8,1,1,0,0,0,1,0,0
2012/7/4,1,23.0,0,1,0,1,0,0,0,0,0
2012/7/5,0,32.0,1,1,0,1,0,0,0,0,0
2012/7/5,1,23.0,8,1,0,0,1,0,0,0,0
2012/7/6,0,34.0,1,1,0,1,0,0,0,0,0
2012/7/6,1,24.0,8,1,3,0,0,0,1,0,0
2012/7/7,0,31.0,8,1,3,0,0,0,1,0,0
2012/7/7,1,23.0,8,1,1,0,0,0,1,0,0
2012/7/8,0,27.0,8,1,2,0,0,0,1,0,0
2012/7/8,1,23.0,8,1,2,0,0,0,1,0,0
2012/7/9,0,27.0,8,1,2,0,0,0,1,0,0
2012/7/9,1,22.0,8,1,2,0,0,0,1,0,0
2012/7/10,0,31.0,8,1,0,1,0,0,0,0,0
2012/7/10,1,23.0,8,1,0,0,1,0,0,0,0
2012/7/11,0,37.0,8,1,0,0,1,0,0,0,0
2012/7/11,1,25.0,6,1,0,1,0,0,0,0,0
2012/7/12,0,35.0,8,1,0,1,0,0,0,0,0
2012/7/12,1,24.0,6,1,0,1,0,0,0,0,0
2012/7/13,0,36.0,0,1,0,0,1,0,0,0,0
2012/7/13,1,25.0,8,1,0,0,1,0,0,0,0
2012/7/14,0,35.0,2,1,0,0,1,0,0,0,0
2012/7/14,1,23.0,8,1,0,1,0,0,0,0,0
2012/7/15,0,34.0,8,1,0,1,0,0,0,0,0
2012/7/15,1,23.0,8,1,0,1,0,0,0,0,0
2012/7/16,0,30.0,8,1,0,1,0,0,0,0,0
2012/7/16,1,23.0,8,1,0,0,0,1,0,0,0
2012/7/17,0,32.0,8,1,0,0,0,1,0,0,0
2012/7/17,1,23.0,8,1,0,0,0,1,0,0,0
2012/7/18,0,31.0,8,1,0,0,0,1,0,0,0
2012/7/18,1,25.0,2,1,0,0,0,1,0,0,0
2012/7/19,0,33.0,8,1,0,0,0,1,0,0,0
2012/7/19,1,24.0,2,1,0,0,0,1,0,0,0
2012/7/20,0,32.0,8,1,0,0,0,1,0,0,0
2012/7/20,1,25.0,0,1,1,0,0,0,1,0,0
2012/7/21,0,29.0,1,1,1,0,0,0,1,0,0
2012/7/21,1,22.0,0,1,2,0,0,0,1,0,0
2012/7/22,0,32.0,6,1,0,1,0,0,0,0,0
2012/7/22,1,22.0,8,1,0,0,1,0,0,0,0
2012/7/23,0,32.0,8,1,0,1,0,0,0,0,0
2012/7/23,1,23.0,8,1,0,1,0,0,0,0,0
2012/7/24,0,31.0,8,1,0,1,0,0,0,0,0
2012/7/24,1,23.0,8,1,0,1,0,0,0,0,0
2012/7/25,0,34.0,8,1,0,1,0,0,0,0,0
2012/7/25,1,24.0,8,1,0,1,0,0,0,0,0
2012/7/26,0,33.0,8,1,0,1,0,0,0,0,0
2012/7/26,1,25.0,8,1,0,1,0,0,0,0,0
2012/7/27,0,36.0,0,1,0,1,0,0,0,0,0
2012/7/27,1,26.0,2,1,1,0,0,0,1,0,0
2012/7/28,0,37.0,8,1,0,1,0,0,0,0,0
2012/7/28,1,27.0,0,1,0,1,0,0,0,0,0
2012/7/29,0,37.0,0,1,0,1,0,0,0,0,0
2012/7/29,1,27.0,8,1,0,1,0,0,0,0,0
2012/7/30,0,36.0,0,1,0,1,0,0,0,0,0
2012/7/30,1,25.0,8,1,3,0,0,0,1,0,0
2012/7/31,0,34.0,8,1,1,0,0,0,1,0,0
2012/7/31,1,23.0,8,1,1,0,0,0,1,0,0
2012/8/1,0,30.0,8,1,3,0,0,0,1,0,0
2012/8/1,1,23.0,5,1,1,0,0,0,1,0,0
2012/8/2,0,32.0,8,1,1,0,0,0,1,0,0
2012/8/2,1,24.0,8,1,0,1,0,0,0,0,0
2012/8/3,0,33.0,2,1,0,1,0,0,0,0,0
2012/8/3,1,24.0,1,1,0,1,0,0,0,0,0
2012/8/4,0,33.0,8,1,0,1,0,0,0,0,0
2012/8/4,1,24.0,8,1,0,0,0,1,0,0,0
2012/8/5,0,30.0,2,1,1,0,0,0,1,0,0
2012/8/5,1,24.0,2,1,1,0,0,0,1,0,0
2012/8/6,0,32.0,2,1,1,0,0,0,1,0,0
2012/8/6,1,24.0,8,1,0,1,0,0,0,0,0
2012/8/7,0,33.0,8,1,0,1,0,0,0,0,0
2012/8/7,1,24.0,8,1,0,1,0,0,0,0,0
2012/8/8,0,35.0,8,1,0,1,0,0,0,0,0
2012/8/8,1,25.0,2,1,3,0,0,0,1,0,0
2012/8/9,0,34.0,8,1,3,0,0,0,1,0,0
2012/8/9,1,25.0,8,1,0,1,0,0,0,0,0
2012/8/10,0,34.0,1,1,0,1,0,0,0,0,0
2012/8/10,1,25.0,8,1,0,1,0,0,0,0,0
2012/8/11,0,35.0,8,1,0,1,0,0,0,0,0
2012/8/11,1,25.0,8,1,0,0,0,1,0,0,0
2012/8/12,0,34.0,8,1,0,0,0,1,0,0,0
2012/8/12,1,26.0,8,1,1,0,0,0,1,0,0
2012/8/13,0,30.0,2,1,1,0,0,0,1,0,0
2012/8/13,1,24.0,1,1,1,0,0,0,1,0,0
2012/8/14,0,29.0,8,1,1,0,0,0,1,0,0
2012/8/14,1,21.0,8,1,1,0,0,0,1,0,0
2012/8/15,0,32.0,8,1,0,1,0,0,0,0,0
2012/8/15,1,21.0,8,1,0,1,0,0,0,0,0
2012/8/16,0,31.0,8,1,0,0,0,1,0,0,0
2012/8/16,1,23.0,8,1,0,0,0,1,0,0,0
2012/8/17,0,31.0,8,1,1,0,0,0,1,0,0
2012/8/17,1,22.0,8,1,2,0,0,0,1,0,0
2012/8/18,0,26.0,8,1,2,0,0,0,1,0,0
2012/8/18,1,22.0,6,1,1,0,0,0,1,0,0
2012/8/19,0,26.0,8,1,0,0,0,1,0,0,0
2012/8/19,1,20.0,8,1,2,0,0,0,1,0,0
2012/8/20,0,27.0,7,1,1,0,0,0,1,0,0
2012/8/20,1,20.0,8,1,0,0,0,1,0,0,0
2012/8/21,0,28.0,8,1,0,0,0,1,0,0,0
2012/8/21,1,20.0,8,1,0,1,0,0,0,0,0
2012/8/22,0,30.0,8,1,0,1,0,0,0,0,0
2012/8/22,1,20.0,8,1,0,1,0,0,0,0,0
2012/8/23,0,31.0,8,1,0,1,0,0,0,0,0
2012/8/23,1,20.0,8,1,0,0,1,0,0,0,0
2012/8/24,0,30.0,8,1,0,1,0,0,0,0,0
2012/8/24,1,20.0,8,1,0,0,1,0,0,0,0
2012/8/25,0,30.0,8,1,0,0,0,1,0,0,0
2012/8/25,1,21.0,8,1,1,0,0,0,1,0,0
2012/8/26,0,30.0,8,1,0,1,0,0,0,0,0
2012/8/26,1,21.0,2,1,0,1,0,0,0,0,0
2012/8/27,0,31.0,8,1,0,0,1,0,0,0,0
2012/8/27,1,22.0,8,1,0,0,1,0,0,0,0
2012/8/28,0,33.0,8,1,0,0,1,0,0,0,0
2012/8/28,1,21.0,8,1,0,0,1,0,0,0,0
2012/8/29,0,33.0,8,1,0,0,1,0,0,0,0
2012/8/29,1,22.0,8,1,0,1,0,0,0,0,0
2012/8/30,0,33.0,8,1,0,1,0,0,0,0,0
2012/8/30,1,22.0,6,1,0,0,0,1,0,0,0
2012/8/31,0,25.0,6,2,1,0,0,0,1,0,0
2012/8/31,1,18.0,8,1,4,0,0,0,1,0,0
2012/9/1,0,19.0,2,1,4,0,0,0,1,0,0
2012/9/1,1,16.0,8,1,1,0,0,0,1,0,0
2012/9/2,0,25.0,8,1,0,0,0,1,0,0,0
2012/9/2,1,18.0,8,1,0,0,1,0,0,0,0
2012/9/3,0,31.0,8,1,0,0,1,0,0,0,0
2012/9/3,1,17.0,4,1,0,0,1,0,0,0,0
2012/9/4,0,32.0,8,1,0,1,0,0,0,0,0
2012/9/4,1,18.0,8,1,0,1,0,0,0,0,0
2012/9/5,0,30.0,2,1,0,1,0,0,0,0,0
2012/9/5,1,21.0,8,1,0,1,0,0,0,0,0
2012/9/6,0,28.0,8,1,0,0,0,1,0,0,0
2012/9/6,1,20.0,8,1,0,1,0,0,0,0,0
2012/9/7,0,27.0,8,1,0,0,0,1,0,0,0
2012/9/7,1,19.0,8,1,3,0,0,0,1,0,0
2012/9/8,0,22.0,8,1,1,0,0,0,1,0,0
2012/9/8,1,18.0,1,1,0,0,0,1,0,0,0
2012/9/9,0,26.0,8,1,0,1,0,0,0,0,0
2012/9/9,1,19.0,8,1,0,0,0,1,0,0,0
2012/9/10,0,22.0,8,1,2,0,0,0,1,0,0
2012/9/10,1,17.0,8,1,2,0,0,0,1,0,0
2012/9/11,0,24.0,8,1,0,0,0,1,0,0,0
2012/9/11,1,15.0,6,2,0,1,0,0,0,0,0
2012/9/12,0,24.0,6,2,0,1,0,0,0,0,0
2012/9/12,1,14.0,8,1,0,0,1,0,0,0,0
2012/9/13,0,24.0,8,1,0,0,1,0,0,0,0
2012/9/13,1,14.0,8,1,0,0,1,0,0,0,0
2012/9/14,0,27.0,8,1,0,0,1,0,0,0,0
2012/9/14,1,13.0,8,1,0,0,1,0,0,0,0
2012/9/15,0,26.0,8,1,0,0,1,0,0,0,0
2012/9/15,1,17.0,8,1,0,1,0,0,0,0,0
2012/9/16,0,23.0,8,1,0,0,0,1,0,0,0
2012/9/16,1,15.0,8,1,0,0,0,1,0,0,0
2012/9/17,0,25.0,8,1,0,1,0,0,0,0,0
2012/9/17,1,15.0,8,1,0,0,1,0,0,0,0
2012/9/18,0,27.0,8,1,0,0,1,0,0,0,0
2012/9/18,1,16.0,8,1,0,0,1,0,0,0,0
2012/9/19,0,29.0,8,1,0,1,0,0,0,0,0
2012/9/19,1,17.0,8,1,0,1,0,0,0,0,0
2012/9/20,0,26.0,8,1,0,1,0,0,0,0,0
2012/9/20,1,16.0,8,1,1,0,0,0,1,0,0
2012/9/21,0,26.0,8,1,0,1,0,0,0,0,0
2012/9/21,1,15.0,7,1,0,1,0,0,0,0,0
2012/9/22,0,28.0,8,1,0,0,1,0,0,0,0
2012/9/22,1,16.0,8,1,0,1,0,0,0,0,0
2012/9/23,0,26.0,5,1,0,1,0,0,0,0,0
2012/9/23,1,17.0,8,1,0,0,0,1,0,0,0
2012/9/24,0,26.0,8,1,1,0,0,0,1,0,0
2012/9/24,1,17.0,8,1,1,0,0,0,1,0,0
2012/9/25,0,22.0,8,1,2,0,0,0,1,0,0
2012/9/25,1,16.0,2,1,1,0,0,0,1,0,0
2012/9/26,0,22.0,2,1,0,0,0,1,0,0,0
2012/9/26,1,16.0,0,1,0,0,0,1,0,0,0
2012/9/27,0,25.0,0,1,0,1,0,0,0,0,0
2012/9/27,1,13.0,0,1,0,0,1,0,0,0,0
2012/9/28,0,24.0,7,1,0,0,1,0,0,0,0
2012/9/28,1,11.0,7,1,0,0,1,0,0,0,0
2012/9/29,0,24.0,7,1,0,0,1,0,0,0,0
2012/9/29,1,12.0,6,1,0,0,1,0,0,0,0
2012/9/30,0,25.0,7,1,0,1,0,0,0,0,0
2012/9/30,1,13.0,2,1,0,0,1,0,0,0,0
2012/10/1,0,25.0,2,1,0,1,0,0,0,0,0
2012/10/1,1,14.0,7,1,0,1,0,0,0,0,0
2012/10/2,0,25.0,5,1,0,1,0,0,0,0,0
2012/10/2,1,15.0,6,1,1,0,0,0,1,0,0
2012/10/3,0,23.0,2,1,0,0,0,1,0,0,0
2012/10/3,1,14.0,4,1,0,1,0,0,0,0,0
2012/10/4,0,23.0,4,1,0,0,0,1,0,0,0
2012/10/4,1,15.0,2,1,0,1,0,0,0,0,0
2012/10/5,0,23.0,6,1,0,1,0,0,0,0,0
2012/10/5,1,14.0,2,1,0,1,0,0,0,0,0
2012/10/6,0,23.0,4,1,0,0,0,1,0,0,0
2012/10/6,1,15.0,2,1,1,0,0,0,1,0,0
2012/10/7,0,20.0,4,1,1,0,0,0,1,0,0
2012/10/7,1,14.0,2,1,1,0,0,0,1,0,0
2012/10/8,0,19.0,6,1,1,0,0,0,1,0,0
2012/10/8,1,14.0,6,1,1,0,0,0,1,0,0
2012/10/9,0,23.0,7,1,0,1,0,0,0,0,0
2012/10/9,1,12.0,5,1,0,0,1,0,0,0,0
2012/10/10,0,24.0,1,1,0,1,0,0,0,0,0
2012/10/10,1,13.0,6,1,0,1,0,0,0,0,0
2012/10/11,0,23.0,5,1,0,0,0,1,0,0,0
2012/10/11,1,14.0,3,1,0,0,0,1,0,0,0
2012/10/12,0,21.0,4,1,0,0,0,1,0,0,0
2012/10/12,1,13.0,5,1,0,1,0,0,0,0,0
2012/10/13,0,24.0,7,1,0,1,0,0,0,0,0
2012/10/13,1,14.0,1,1,0,1,0,0,0,0,0
2012/10/14,0,23.0,2,1,0,0,0,1,0,0,0
2012/10/14,1,14.0,2,1,0,0,0,1,0,0,0
2012/10/15,0,19.0,2,1,1,0,0,0,1,0,0
2012/10/15,1,12.0,4,1,1,0,0,0,1,0,0
2012/10/16,0,19.0,7,2,0,0,1,0,0,0,0
2012/10/16,1,8.0,0,1,0,0,1,0,0,0,0
2012/10/17,0,19.0,7,1,0,0,1,0,0,0,0
2012/10/17,1,9.0,1,1,0,0,1,0,0,0,0
2012/10/18,0,20.0,0,1,0,1,0,0,0,0,0
2012/10/18,1,10.0,2,1,0,0,0,1,0,0,0
2012/10/19,0,21.0,1,1,0,1,0,0,0,0,0
2012/10/19,1,12.0,2,1,0,1,0,0,0,0,0
2012/10/20,0,21.0,2,1,0,0,0,1,0,0,0
2012/10/20,1,11.0,5,1,0,0,0,1,0,0,0
2012/10/21,0,17.0,5,2,1,0,0,0,1,0,0
2012/10/21,1,9.0,0,1,0,0,0,1,0,0,0
2012/10/22,0,19.0,0,1,0,1,0,0,0,0,0
2012/10/22,1,8.0,5,1,0,0,1,0,0,0,0
2012/10/23,0,18.0,5,1,0,0,0,1,0,0,0
2012/10/23,1,7.0,4,1,0,0,0,1,0,0,0
2012/10/24,0,17.0,4,1,0,1,0,0,0,0,0
2012/10/24,1,8.0,6,1,0,1,0,0,0,0,0
2012/10/25,0,18.0,1,1,0,0,0,1,0,0,0
2012/10/25,1,9.0,5,1,1,0,0,0,1,0,0
2012/10/26,0,18.0,5,1,0,1,0,0,0,0,0
2012/10/26,1,9.0,6,1,0,0,1,0,0,0,0
2012/10/27,0,19.0,1,1,0,1,0,0,0,0,0
2012/10/27,1,10.0,2,1,0,1,0,0,0,0,0
2012/10/28,0,17.0,2,1,0,1,0,0,0,0,0
2012/10/28,1,10.0,6,1,1,0,0,0,1,0,0
2012/10/29,0,18.0,6,1,0,1,0,0,0,0,0
2012/10/29,1,8.0,6,1,0,1,0,0,0,0,0
2012/10/30,0,18.0,8,1,0,0,1,0,0,0,0
2012/10/30,1,7.0,7,1,0,0,1,0,0,0,0
2012/10/31,0,18.0,6,1,0,0,1,0,0,0,0
2012/10/31,1,6.0,7,1,0,0,1,0,0,0,0
2012/11/1,0,19.0,6,1,0,1,0,0,0,0,0
