点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
草滩 ,64.0,74.0,278.0,105.0,23.0,18.0,426.0,严重,2013-02-26
草滩 ,52.0,52.0,173.0,101.0,19.0,17.0,309.0,严重,2013-02-25
草滩 ,59.0,54.0,173.0,101.0,32.0,38.0,333.0,严重,2013-02-24
草滩 ,45.0,48.0,123.0,96.0,32.0,38.0,235.0,重度,2013-02-23
草滩 ,37.0,44.0,106.0,89.0,29.0,34.0,205.0,重度,2013-02-22
草滩 ,31.0,48.0,110.0,87.0,24.0,30.0,212.0,重度,2013-02-21
草滩 ,37.0,35.0,0.0,85.0,17.0,21.0,162.0,中度,2013-02-20
草滩 ,32.0,33.0,0.0,83.0,11.0,10.0,144.0,轻度,2013-02-19
草滩 ,24.0,30.0,0.0,84.0,11.0,14.0,130.0,轻度,2013-02-18
草滩 ,91.0,40.0,169.0,121.0,34.0,38.0,327.0,严重,2013-02-17
草滩 ,79.0,32.0,0.0,129.0,33.0,48.0,311.0,严重,2013-02-16
草滩 ,50.0,20.0,68.0,121.0,34.0,50.0,103.0,轻度,2013-02-15
草滩 ,81.0,34.0,97.0,121.0,29.0,39.0,188.0,中度,2013-02-14
草滩 ,76.0,24.0,0.0,119.0,34.0,45.0,103.0,轻度,2013-02-13
草滩 ,77.0,22.0,0.0,119.0,32.0,45.0,221.0,重度,2013-02-12
草滩 ,74.0,27.0,0.0,117.0,21.0,31.0,299.0,重度,2013-02-11
草滩 ,98.0,34.0,212.3941803496737,114.0,32.0,42.0,464.0,严重,2013-02-10
草滩 ,82.0,32.0,49.71541286902318,108.0,34.0,45.0,320.0,严重,2013-02-09
草滩 ,69.0,35.0,0.0,105.0,17.0,25.0,170.0,中度,2013-02-08
草滩 ,85.0,40.0,0.0,105.0,17.0,26.0,223.0,重度,2013-02-07
草滩 ,103.0,59.0,162.0,107.0,18.0,20.0,324.0,严重,2013-02-06
草滩 ,89.0,54.0,93.0,104.0,25.0,30.0,180.0,中度,2013-02-05
草滩 ,89.0,48.0,0.0,106.0,9.0,13.0,201.0,重度,2013-02-04
草滩 ,102.0,57.0,0.0,106.0,9.0,13.0,219.0,重度,2013-02-03
草滩 ,109.0,77.0,178.92712029211432,108.0,14.0,18.0,396.0,严重,2013-02-02
草滩 ,100.0,97.0,307.62380372398155,106.0,14.0,17.0,430.0,严重,2013-02-01
草滩 ,107.0,93.0,159.0,103.0,11.0,15.0,315.0,严重,2013-01-31
草滩 ,108.0,105.0,368.0,114.0,14.0,18.0,460.0,严重,2013-01-30
草滩 ,104.0,83.0,170.0,114.0,24.0,26.0,327.0,严重,2013-01-29
草滩 ,83.0,99.0,222.0,113.0,11.0,15.0,349.0,严重,2013-01-28
草滩 ,35.0,73.0,107.0,108.0,2.0,3.0,192.0,中度,2013-01-27
草滩 ,30.0,83.0,156.0,109.0,10.0,14.0,272.0,重度,2013-01-26
草滩 ,30.0,67.0,122.0,105.0,16.0,20.0,185.0,中度,2013-01-25
草滩 ,38.0,40.0,58.0,100.0,17.0,23.0,67.0,良,2013-01-24
草滩 ,59.0,85.0,161.0,109.0,12.0,16.0,286.0,重度,2013-01-23
草滩 ,57.0,61.0,98.0,106.0,13.0,17.0,123.0,轻度,2013-01-22
草滩 ,52.0,47.0,63.0,114.0,14.0,17.0,75.0,轻度,2013-01-21
草滩 ,71.0,89.0,205.0,135.0,6.0,6.0,398.0,严重,2013-01-20
草滩 ,84.0,102.0,279.0,135.0,5.0,6.0,410.0,严重,2013-01-19
草滩 ,88.0,102.0,172.0,123.0,5.0,7.0,300.0,重度,2013-01-18
草滩 ,66.0,69.0,119.0,112.0,9.0,12.0,196.0,中度,2013-01-17
草滩 ,65.0,78.0,158.0,106.0,12.0,10.0,222.0,重度,2013-01-16
草滩 ,51.0,49.0,127.0,101.0,10.0,10.0,200.0,中度,2013-01-15
草滩 ,57.0,60.0,248.0,111.0,6.0,8.0,404.0,严重,2013-01-14
草滩 ,38.0,40.0,199.0,110.0,5.0,7.0,390.0,严重,2013-01-13
草滩 ,41.0,38.0,115.0,102.0,6.0,7.0,217.0,重度,2013-01-12
草滩 ,52.0,45.0,145.0,102.0,11.0,11.0,272.0,重度,2013-01-11
草滩 ,38.0,40.0,159.0,105.0,5.0,8.0,317.0,严重,2013-01-10
草滩 ,33.0,30.0,113.0,93.0,5.0,6.0,216.0,重度,2013-01-09
草滩 ,57.0,70.0,299.0,107.0,8.0,11.0,446.0,严重,2013-01-08
草滩 ,68.0,84.0,307.0,104.0,7.0,10.0,373.0,严重,2013-01-07
草滩 ,71.0,73.0,240.0,99.0,6.0,8.0,419.0,严重,2013-01-06
草滩 ,68.0,59.0,167.0,76.0,9.0,11.0,303.0,严重,2013-01-05
