点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
纺织城 ,17,25,54,,,,,1,2010/10/25
纺织城 ,42,67,133,,,,,2,2010/10/24
纺织城 ,42,55,106,,,,,2,2010/10/23
纺织城 ,41,63,96,,,,,1,2010/10/22
纺织城 ,36,46,126,,,,,2,2010/10/21
纺织城 ,20,45,152,,,,,3,2010/10/20
纺织城 ,40,75,146,,,,,2,2010/10/19
纺织城 ,26,69,118,,,,,2,2010/10/18
纺织城 ,35,85,100,,,,,1,2010/10/17
纺织城 ,28,88,90,,,,,1,2010/10/16
纺织城 ,25,48,65,,,,,1,2010/10/15
纺织城 ,27,45,96,,,,,1,2010/10/14
纺织城 ,20,49,56,,,,,1,2010/10/13
纺织城 ,17,40,60,,,,,1,2010/10/12
纺织城 ,29,22,59,,,,,1,2010/10/11
纺织城 ,27,40,87,,,,,1,2010/10/10
纺织城 ,32,37,133,,,,,2,2010/10/9
纺织城 ,27,42,93,,,,,1,2010/10/8
纺织城 ,50,39,94,,,,,1,2010/10/7
纺织城 ,49,32,84,,,,,1,2010/10/6
纺织城 ,29,33,75,,,,,1,2010/10/5
纺织城 ,24,44,64,,,,,1,2010/10/4
纺织城 ,18,29,70,,,,,1,2010/10/3
纺织城 ,18,24,68,,,,,1,2010/10/2
纺织城 ,24,29,100,,,,,1,2010/10/1
纺织城 ,36,26,88,,,,,1,2010/9/30
纺织城 ,21,25,91,,,,,1,2010/9/29
纺织城 ,39,40,124,,,,,2,2010/9/28
纺织城 ,32,17,100,,,,,1,2010/9/27
纺织城 ,25,20,63,,,,,1,2010/9/26
纺织城 ,19,13,73,,,,,1,2010/9/25
纺织城 ,58,50,80,,,,,1,2010/9/24
纺织城 ,40,39,50,,,,,0,2010/9/23
纺织城 ,31,36,36,,,,,0,2010/9/22
纺织城 ,34,44,75,,,,,1,2010/9/21
纺织城 ,29,42,77,,,,,1,2010/9/20
纺织城 ,29,39,85,,,,,1,2010/9/19
纺织城 ,33,23,77,,,,,1,2010/9/18
纺织城 ,23,32,57,,,,,1,2010/9/17
纺织城 ,31,39,76,,,,,1,2010/9/16
纺织城 ,22,37,59,,,,,1,2010/9/15
纺织城 ,24,31,68,,,,,1,2010/9/14
纺织城 ,20,50,57,,,,,1,2010/9/13
纺织城 ,26,29,70,,,,,1,2010/9/12
纺织城 ,19,29,55,,,,,1,2010/9/11
纺织城 ,24,28,52,,,,,1,2010/9/10
纺织城 ,39,25,92,,,,,1,2010/9/9
纺织城 ,34,25,54,,,,,1,2010/9/8
纺织城 ,11,28,75,,,,,1,2010/9/7
纺织城 ,26,25,99,,,,,1,2010/9/6
纺织城 ,25,35,66,,,,,1,2010/9/5
纺织城 ,25,32,76,,,,,1,2010/9/4
纺织城 ,34,36,83,,,,,1,2010/9/3
纺织城 ,42,39,87,,,,,1,2010/9/2
纺织城 ,31,27,56,,,,,1,2010/9/1
纺织城 ,32,30,69,,,,,1,2010/8/31
纺织城 ,31,42,88,,,,,1,2010/8/30
纺织城 ,29,29,84,,,,,1,2010/8/29
纺织城 ,41,27,80,,,,,1,2010/8/28
纺织城 ,26,32,70,,,,,1,2010/8/27
纺织城 ,37,29,69,,,,,1,2010/8/26
纺织城 ,29,26,53,,,,,1,2010/8/25
纺织城 ,6,7,19,,,,,0,2010/8/24
纺织城 ,18,16,60,,,,,1,2010/8/23
纺织城 ,8,22,58,,,,,1,2010/8/22
纺织城 ,9,20,69,,,,,1,2010/8/21
纺织城 ,10,25,55,,,,,1,2010/8/20
纺织城 ,22,25,91,,,,,1,2010/8/19
纺织城 ,12,25,97,,,,,1,2010/8/18
纺织城 ,11,37,77,,,,,1,2010/8/17
纺织城 ,20,26,67,,,,,1,2010/8/16
纺织城 ,10,22,71,,,,,1,2010/8/15
纺织城 ,9,16,54,,,,,1,2010/8/14
纺织城 ,10,17,83,,,,,1,2010/8/13
纺织城 ,3,12,82,,,,,1,2010/8/12
纺织城 ,25,12,92,,,,,1,2010/8/11
纺织城 ,20,8,79,,,,,1,2010/8/10
纺织城 ,17,12,89,,,,,1,2010/8/9
纺织城 ,13,9,89,,,,,1,2010/8/8
纺织城 ,13,7,85,,,,,1,2010/8/7
纺织城 ,9,27,68,,,,,1,2010/8/6
纺织城 ,8,15,55,,,,,1,2010/8/5
纺织城 ,16,20,88,,,,,1,2010/8/4
纺织城 ,17,18,90,,,,,1,2010/8/3
纺织城 ,10,23,75,,,,,1,2010/8/2
纺织城 ,22,25,86,,,,,1,2010/8/1
纺织城 ,13,20,91,,,,,1,2010/7/31
纺织城 ,28,16,80,,,,,1,2010/7/30
纺织城 ,15,22,90,,,,,1,2010/7/29
纺织城 ,12,16,81,,,,,1,2010/7/28
纺织城 ,31,24,98,,,,,1,2010/7/27
纺织城 ,24,19,72,,,,,1,2010/7/26
纺织城 ,13,12,75,,,,,1,2010/7/25
纺织城 ,15,21,83,,,,,1,2010/7/24
纺织城 ,8,20,93,,,,,1,2010/7/23
纺织城 ,17,21,57,,,,,1,2010/7/22
纺织城 ,16,25,65,,,,,1,2010/7/21
纺织城 ,13,29,83,,,,,1,2010/7/20
纺织城 ,10,30,77,,,,,1,2010/7/19
纺织城 ,19,35,79,,,,,1,2010/7/18
纺织城 ,8,22,83,,,,,1,2010/7/17
纺织城 ,13,16,93,,,,,1,2010/7/16
纺织城 ,10,15,53,,,,,1,2010/7/15
纺织城 ,15,20,74,,,,,1,2010/7/14
纺织城 ,34,9,86,,,,,1,2010/7/13
纺织城 ,14,15,71,,,,,1,2010/7/12
纺织城 ,18,23,74,,,,,1,2010/7/11
纺织城 ,8,20,30,,,,,0,2010/7/10
纺织城 ,10,22,86,,,,,1,2010/7/9
纺织城 ,10,28,88,,,,,1,2010/7/8
纺织城 ,13,17,68,,,,,1,2010/7/7
纺织城 ,33,34,66,,,,,1,2010/7/6
纺织城 ,13,34,62,,,,,1,2010/7/5
纺织城 ,25,37,60,,,,,1,2010/7/4
纺织城 ,13,26,78,,,,,1,2010/7/3
纺织城 ,18,32,72,,,,,1,2010/7/2
纺织城 ,24,31,39,,,,,0,2010/7/1
纺织城 ,15,19,53,,,,,1,2010/6/30
纺织城 ,23,10,64,,,,,1,2010/6/29
纺织城 ,39,12,91,,,,,1,2010/6/28
纺织城 ,30,7,54,,,,,1,2010/6/27
纺织城 ,22,15,73,,,,,1,2010/6/26
纺织城 ,21,12,73,,,,,1,2010/6/25
纺织城 ,28,9,73,,,,,1,2010/6/24
纺织城 ,14,22,60,,,,,1,2010/6/23
纺织城 ,13,20,81,,,,,1,2010/6/22
纺织城 ,13,22,87,,,,,1,2010/6/21
纺织城 ,13,35,77,,,,,1,2010/6/20
纺织城 ,19,33,95,,,,,1,2010/6/19
纺织城 ,20,42,83,,,,,1,2010/6/18
纺织城 ,16,29,63,,,,,1,2010/6/17
纺织城 ,7,26,61,,,,,1,2010/6/16
纺织城 ,22,41,103,,,,,2,2010/6/15
纺织城 ,28,28,84,,,,,1,2010/6/14
纺织城 ,29,37,79,,,,,1,2010/6/13
纺织城 ,25,19,57,,,,,1,2010/6/12
纺织城 ,17,50,92,,,,,1,2010/6/11
纺织城 ,11,31,61,,,,,1,2010/6/10
纺织城 ,5,22,73,,,,,1,2010/6/9
纺织城 ,13,22,67,,,,,1,2010/6/8
纺织城 ,14,13,79,,,,,1,2010/6/7
纺织城 ,10,19,74,,,,,1,2010/6/6
纺织城 ,25,43,59,,,,,1,2010/6/5
纺织城 ,23,39,64,,,,,1,2010/6/4
纺织城 ,21,34,98,,,,,1,2010/6/3
纺织城 ,10,34,58,,,,,1,2010/6/2
纺织城 ,9,28,65,,,,,1,2010/6/1
纺织城 ,34,36,92,,,,,1,2010/5/31
纺织城 ,28,34,96,,,,,1,2010/5/30
纺织城 ,31,34,100,,,,,1,2010/5/29
纺织城 ,35,23,58,,,,,1,2010/5/28
纺织城 ,26,28,36,,,,,0,2010/5/27
纺织城 ,21,11,78,,,,,1,2010/5/26
纺织城 ,40,32,71,,,,,1,2010/5/25
纺织城 ,32,36,76,,,,,1,2010/5/24
纺织城 ,27,28,72,,,,,1,2010/5/23
纺织城 ,23,32,54,,,,,1,2010/5/22
纺织城 ,25,26,88,,,,,1,2010/5/21
纺织城 ,37,38,71,,,,,1,2010/5/20
纺织城 ,18,34,60,,,,,1,2010/5/19
纺织城 ,11,28,55,,,,,1,2010/5/18
纺织城 ,26,14,81,,,,,1,2010/5/17
纺织城 ,26,15,94,,,,,1,2010/5/16
纺织城 ,34,20,83,,,,,1,2010/5/15
纺织城 ,32,20,62,,,,,1,2010/5/14
纺织城 ,26,16,59,,,,,1,2010/5/13
纺织城 ,22,11,77,,,,,1,2010/5/12
纺织城 ,37,33,105,,,,,2,2010/5/11
纺织城 ,39,25,110,,,,,2,2010/5/10
纺织城 ,26,18,65,,,,,1,2010/5/9
纺织城 ,39,13,52,,,,,1,2010/5/8
纺织城 ,33,19,52,,,,,1,2010/5/7
纺织城 ,22,15,57,,,,,1,2010/5/6
纺织城 ,31,16,89,,,,,1,2010/5/5
纺织城 ,28,18,104,,,,,2,2010/5/4
纺织城 ,51,20,84,,,,,1,2010/5/3
纺织城 ,36,24,96,,,,,1,2010/5/2
纺织城 ,42,20,88,,,,,1,2010/5/1
纺织城 ,27,20,105,,,,,2,2010/4/30
纺织城 ,31,28,106,,,,,2,2010/4/29
纺织城 ,23,19,115,,,,,2,2010/4/28
纺织城 ,18,18,108,,,,,2,2010/4/27
纺织城 ,13,14,206,,,,,4,2010/4/26
纺织城 ,11,10,76,,,,,1,2010/4/25
纺织城 ,24,35,96,,,,,1,2010/4/24
纺织城 ,12,30,60,,,,,1,2010/4/23
纺织城 ,16,21,37,,,,,0,2010/4/22
纺织城 ,45,16,72,,,,,1,2010/4/21
纺织城 ,39,32,85,,,,,1,2010/4/20
纺织城 ,35,32,106,,,,,2,2010/4/19
纺织城 ,30,30,99,,,,,1,2010/4/18
纺织城 ,37,40,141,,,,,2,2010/4/17
纺织城 ,40,24,65,,,,,1,2010/4/16
纺织城 ,33,29,72,,,,,1,2010/4/15
纺织城 ,35,14,73,,,,,1,2010/4/14
纺织城 ,24,17,62,,,,,1,2010/4/13
纺织城 ,31,14,86,,,,,1,2010/4/12
纺织城 ,34,29,73,,,,,1,2010/4/11
纺织城 ,36,24,86,,,,,1,2010/4/10
纺织城 ,37,42,80,,,,,1,2010/4/9
纺织城 ,30,40,84,,,,,1,2010/4/8
纺织城 ,31,40,70,,,,,1,2010/4/7
纺织城 ,28,39,74,,,,,1,2010/4/6
纺织城 ,37,35,66,,,,,1,2010/4/5
纺织城 ,36,30,57,,,,,1,2010/4/4
纺织城 ,38,36,71,,,,,1,2010/4/3
纺织城 ,31,29,80,,,,,1,2010/4/2
纺织城 ,17,40,78,,,,,1,2010/4/1
纺织城 ,16,36,64,,,,,1,2010/3/31
纺织城 ,27,31,107,,,,,2,2010/3/30
纺织城 ,21,27,83,,,,,1,2010/3/29
纺织城 ,25,49,69,,,,,1,2010/3/28
纺织城 ,18,40,76,,,,,1,2010/3/27
纺织城 ,21,43,80,,,,,1,2010/3/26
纺织城 ,15,45,72,,,,,1,2010/3/25
纺织城 ,21,22,74,,,,,1,2010/3/24
纺织城 ,15,22,78,,,,,1,2010/3/23
纺织城 ,29,47,132,,,,,2,2010/3/22
纺织城 ,11,72,98,,,,,1,2010/3/21
纺织城 ,21,41,138,,,,,2,2010/3/20
纺织城 ,35,44,100,,,,,1,2010/3/19
纺织城 ,38,38,118,,,,,2,2010/3/18
纺织城 ,36,34,88,,,,,1,2010/3/17
纺织城 ,36,35,74,,,,,1,2010/3/16
纺织城 ,26,30,64,,,,,1,2010/3/15
纺织城 ,35,24,98,,,,,1,2010/3/14
纺织城 ,36,42,115,,,,,2,2010/3/13
纺织城 ,31,32,71,,,,,1,2010/3/12
纺织城 ,30,31,63,,,,,1,2010/3/11
纺织城 ,38,47,54,,,,,1,2010/3/10
纺织城 ,38,13,38,,,,,0,2010/3/9
纺织城 ,40,20,60,,,,,1,2010/3/8
纺织城 ,70,26,66,,,,,1,2010/3/7
纺织城 ,54,21,60,,,,,1,2010/3/6
纺织城 ,51,25,70,,,,,1,2010/3/5
纺织城 ,53,27,65,,,,,1,2010/3/4
纺织城 ,49,36,82,,,,,1,2010/3/3
纺织城 ,63,34,83,,,,,1,2010/3/2
纺织城 ,40,23,118,,,,,2,2010/3/1
纺织城 ,46,22,95,,,,,1,2010/2/28
纺织城 ,46,30,97,,,,,1,2010/2/27
纺织城 ,32,21,72,,,,,1,2010/2/26
纺织城 ,49,20,99,,,,,1,2010/2/25
纺织城 ,54,35,105,,,,,2,2010/2/24
纺织城 ,26,23,78,,,,,1,2010/2/23
纺织城 ,27,22,64,,,,,1,2010/2/22
纺织城 ,18,18,57,,,,,1,2010/2/21
纺织城 ,14,17,55,,,,,1,2010/2/20
纺织城 ,12,9,51,,,,,1,2010/2/19
纺织城 ,11,7,39,,,,,0,2010/2/18
纺织城 ,16,8,57,,,,,1,2010/2/17
纺织城 ,18,8,55,,,,,1,2010/2/16
纺织城 ,19,19,64,,,,,1,2010/2/15
纺织城 ,32,12,94,,,,,1,2010/2/14
纺织城 ,22,12,62,,,,,1,2010/2/13
纺织城 ,26,9,44,,,,,0,2010/2/12
纺织城 ,28,10,37,,,,,0,2010/2/11
纺织城 ,34,25,65,,,,,1,2010/2/10
纺织城 ,59,34,114,,,,,2,2010/2/9
纺织城 ,38,34,108,,,,,2,2010/2/8
纺织城 ,62,35,122,,,,,2,2010/2/7
纺织城 ,58,45,123,,,,,2,2010/2/6
纺织城 ,52,67,108,,,,,2,2010/2/5
纺织城 ,52,67,110,,,,,2,2010/2/4
纺织城 ,47,44,88,,,,,1,2010/2/3
纺织城 ,44,50,98,,,,,1,2010/2/2
纺织城 ,39,49,91,,,,,1,2010/2/1
纺织城 ,24,48,90,,,,,1,2010/1/31
纺织城 ,54,43,78,,,,,1,2010/1/30
纺织城 ,27,50,93,,,,,1,2010/1/29
纺织城 ,21,48,88,,,,,1,2010/1/28
纺织城 ,26,47,88,,,,,1,2010/1/27
纺织城 ,20,58,73,,,,,1,2010/1/26
纺织城 ,43,70,98,,,,,1,2010/1/25
纺织城 ,57,42,70,,,,,1,2010/1/24
纺织城 ,46,60,67,,,,,1,2010/1/23
纺织城 ,38,53,72,,,,,1,2010/1/22
纺织城 ,44,50,85,,,,,1,2010/1/21
纺织城 ,63,93,166,,,,,3,2010/1/20
纺织城 ,55,54,137,,,,,2,2010/1/19
纺织城 ,57,63,127,,,,,2,2010/1/18
纺织城 ,46,40,146,,,,,2,2010/1/17
纺织城 ,44,47,115,,,,,2,2010/1/16
纺织城 ,53,50,119,,,,,2,2010/1/15
纺织城 ,58,39,80,,,,,1,2010/1/14
纺织城 ,59,31,59,,,,,1,2010/1/13
纺织城 ,67,40,70,,,,,1,2010/1/12
纺织城 ,29,60,105,,,,,2,2010/1/11
纺织城 ,49,47,126,,,,,2,2010/1/10
纺织城 ,84,49,148,,,,,2,2010/1/9
纺织城 ,51,45,123,,,,,2,2010/1/8
纺织城 ,54,40,109,,,,,2,2010/1/7
纺织城 ,43,36,92,,,,,1,2010/1/6
纺织城 ,70,29,70,,,,,1,2010/1/5
纺织城 ,40,40,98,,,,,1,2010/1/4
纺织城 ,40,36,84,,,,,1,2010/1/3
纺织城 ,60,34,69,,,,,1,2010/1/2
纺织城 ,62,48,85,,,,,1,2010/1/1
小寨 ,72,47,107,,,,,2,2012/12/31
小寨 ,68,19,80,,,,,1,2012/12/30
小寨 ,67,22,88,,,,,1,2012/12/29
小寨 ,96,41,243,,,,,4,2012/12/28
小寨 ,83,38,119,,,,,2,2012/12/25
小寨 ,49,22,80,,,,,1,2012/12/24
小寨 ,47,17,63,,,,,1,2012/12/23
小寨 ,50,20,74,,,,,1,2012/12/22
小寨 ,54,27,87,,,,,1,2012/12/21
小寨 ,59,30,99,,,,,1,2012/12/20
小寨 ,58,29,95,,,,,1,2012/12/19
小寨 ,37,25,87,,,,,1,2012/12/18
小寨 ,45,30,182,,,,,3,2012/12/17
小寨 ,64,32,280,,,,,5,2012/12/16
小寨 ,55,35,268,,,,,5,2012/12/15
小寨 ,57,29,282,,,,,5,2012/12/14
小寨 ,66,39,307,,,,,7,2012/12/13
小寨 ,61,42,334,,,,,7,2012/12/12
小寨 ,66,39,140,,,,,2,2012/12/11
小寨 ,65,31,128,,,,,2,2012/12/10
小寨 ,61,25,92,,,,,1,2012/12/9
小寨 ,60,35,89,,,,,1,2012/12/8
小寨 ,60,33,94,,,,,1,2012/12/7
小寨 ,57,24,95,,,,,1,2012/12/6
小寨 ,73,22,98,,,,,1,2012/12/5
小寨 ,78,35,133,,,,,2,2012/12/4
小寨 ,74,26,127,,,,,2,2012/12/3
小寨 ,76,39,300,,,,,5,2012/12/2
小寨 ,87,37,181,,,,,3,2012/12/1
小寨 ,52,32,106,,,,,2,2012/11/30
小寨 ,37,20,90,,,,,1,2012/11/29
小寨 ,45,27,79,,,,,1,2012/11/28
小寨 ,44,24,77,,,,,1,2012/11/27
小寨 ,31,20,69,,,,,1,2012/11/26
小寨 ,40,22,78,,,,,1,2012/11/25
小寨 ,37,25,61,,,,,1,2012/11/24
小寨 ,26,17,58,,,,,1,2012/11/23
小寨 ,35,33,161,,,,,3,2012/11/22
小寨 ,30,32,141,,,,,2,2012/11/21
小寨 ,54,34,148,,,,,2,2012/11/20
小寨 ,36,35,91,,,,,1,2012/11/19
小寨 ,54,47,107,,,,,2,2012/11/18
小寨 ,50,35,99,,,,,1,2012/11/17
小寨 ,41,22,70,,,,,1,2012/11/16
小寨 ,57,39,141,,,,,2,2012/11/15
小寨 ,32,30,98,,,,,1,2012/11/14
小寨 ,37,38,79,,,,,1,2012/11/13
小寨 ,26,27,79,,,,,1,2012/11/12
小寨 ,22,25,65,,,,,1,2012/11/11
小寨 ,23,25,94,,,,,1,2012/11/10
小寨 ,24,33,90,,,,,1,2012/11/9
小寨 ,28,20,56,,,,,1,2012/11/8
小寨 ,28,35,91,,,,,1,2012/11/7
小寨 ,21,22,96,,,,,1,2012/11/6
小寨 ,26,29,68,,,,,1,2012/11/5
小寨 ,19,14,72,,,,,1,2012/11/4
小寨 ,27,17,94,,,,,1,2012/11/3
小寨 ,37,23,187,,,,,3,2012/11/2
小寨 ,27,22,81,,,,,1,2012/11/1
小寨 ,25,20,91,,,,,1,2012/10/31
小寨 ,25,19,91,,,,,1,2012/10/30
小寨 ,32,27,90,,,,,1,2012/10/29
小寨 ,28,34,98,,,,,1,2012/10/28
小寨 ,25,30,94,,,,,1,2012/10/27
小寨 ,27,31,113,,,,,2,2012/10/26
小寨 ,23,32,76,,,,,1,2012/10/25
小寨 ,26,22,90,,,,,1,2012/10/24
小寨 ,26,29,91,,,,,1,2012/10/23
小寨 ,20,20,47,,,,,0,2012/10/22
小寨 ,23,29,119,,,,,2,2012/10/21
小寨 ,21,27,90,,,,,1,2012/10/20
小寨 ,24,20,90,,,,,1,2012/10/19
小寨 ,20,22,86,,,,,1,2012/10/18
小寨 ,21,22,74,,,,,1,2012/10/17
小寨 ,23,22,100,,,,,1,2012/10/16
小寨 ,21,25,149,,,,,2,2012/10/15
小寨 ,22,27,96,,,,,1,2012/10/14
小寨 ,17,20,87,,,,,1,2012/10/13
小寨 ,27,25,121,,,,,2,2012/10/12
小寨 ,18,24,116,,,,,2,2012/10/11
小寨 ,17,19,71,,,,,1,2012/10/10
小寨 ,20,15,93,,,,,1,2012/10/9
小寨 ,32,30,149,,,,,2,2012/10/8
小寨 ,35,32,127,,,,,2,2012/10/7
小寨 ,19,26,96,,,,,1,2012/10/6
小寨 ,17,15,84,,,,,1,2012/10/5
小寨 ,21,18,72,,,,,1,2012/10/4
小寨 ,13,24,87,,,,,1,2012/10/3
小寨 ,24,29,110,,,,,2,2012/10/2
小寨 ,22,25,93,,,,,1,2012/10/1
小寨 ,29,30,95,,,,,1,2012/9/30
小寨 ,20,20,80,,,,,1,2012/9/29
小寨 ,25,20,58,,,,,1,2012/9/28
小寨 ,16,20,64,,,,,1,2012/9/27
小寨 ,17,20,45,,,,,0,2012/9/26
小寨 ,21,12,96,,,,,1,2012/9/25
小寨 ,25,22,113,,,,,2,2012/9/24
小寨 ,21,22,116,,,,,2,2012/9/23
小寨 ,12,15,82,,,,,1,2012/9/22
小寨 ,11,16,96,,,,,1,2012/9/21
小寨 ,19,32,82,,,,,1,2012/9/20
小寨 ,29,22,68,,,,,1,2012/9/19
小寨 ,19,23,79,,,,,1,2012/9/18
小寨 ,16,17,89,,,,,1,2012/9/17
小寨 ,20,15,59,,,,,1,2012/9/16
小寨 ,26,22,73,,,,,1,2012/9/15
小寨 ,24,15,56,,,,,1,2012/9/14
小寨 ,23,12,58,,,,,1,2012/9/13
小寨 ,20,15,56,,,,,1,2012/9/12
小寨 ,18,13,61,,,,,1,2012/9/11
小寨 ,18,12,61,,,,,1,2012/9/10
小寨 ,13,14,56,,,,,1,2012/9/9
小寨 ,17,15,74,,,,,1,2012/9/8
小寨 ,16,14,76,,,,,1,2012/9/7
小寨 ,19,19,82,,,,,1,2012/9/6
小寨 ,24,20,89,,,,,1,2012/9/5
小寨 ,25,20,60,,,,,1,2012/9/4
小寨 ,25,20,60,,,,,1,2012/9/4
小寨 ,22,16,45,,,,,0,2012/9/3
小寨 ,21,12,38,,,,,0,2012/9/2
小寨 ,18,13,41,,,,,0,2012/9/1
小寨 ,20,15,81,,,,,1,2012/8/31
小寨 ,19,25,77,,,,,1,2012/8/30
小寨 ,20,24,66,,,,,1,2012/8/29
小寨 ,18,14,82,,,,,1,2012/8/28
小寨 ,17,17,98,,,,,1,2012/8/27
小寨 ,21,17,93,,,,,1,2012/8/26
小寨 ,19,19,74,,,,,1,2012/8/25
小寨 ,17,16,63,,,,,1,2012/8/24
小寨 ,19,12,60,,,,,1,2012/8/23
小寨 ,21,18,63,,,,,1,2012/8/22
小寨 ,18,19,40,,,,,0,2012/8/21
小寨 ,19,14,39,,,,,0,2012/8/20
小寨 ,24,12,40,,,,,0,2012/8/19
小寨 ,23,15,61,,,,,1,2012/8/18
小寨 ,25,17,67,,,,,1,2012/8/17
小寨 ,29,20,90,,,,,1,2012/8/16
小寨 ,31,15,68,,,,,1,2012/8/15
小寨 ,24,15,61,,,,,1,2012/8/14
小寨 ,23,15,80,,,,,1,2012/8/13
小寨 ,23,19,82,,,,,1,2012/8/12
小寨 ,20,14,81,,,,,1,2012/8/11
小寨 ,27,15,81,,,,,1,2012/8/10
小寨 ,21,16,80,,,,,1,2012/8/9
小寨 ,16,15,76,,,,,1,2012/8/8
小寨 ,19,21,64,,,,,1,2012/8/7
小寨 ,19,17,63,,,,,1,2012/8/6
小寨 ,20,10,70,,,,,1,2012/8/5
小寨 ,20,10,81,,,,,1,2012/8/4
小寨 ,16,11,70,,,,,1,2012/8/3
小寨 ,21,20,55,,,,,1,2012/8/2
小寨 ,20,15,52,,,,,1,2012/8/1
小寨 ,21,9,53,,,,,1,2012/7/31
小寨 ,25,17,64,,,,,1,2012/7/30
小寨 ,21,22,70,,,,,1,2012/7/29
小寨 ,26,20,52,,,,,1,2012/7/28
小寨 ,28,20,47,,,,,0,2012/7/27
小寨 ,26,15,84,,,,,1,2012/7/26
小寨 ,25,14,67,,,,,1,2012/7/25
小寨 ,22,16,55,,,,,1,2012/7/24
小寨 ,16,13,55,,,,,1,2012/7/23
小寨 ,21,12,55,,,,,1,2012/7/22
小寨 ,18,12,73,,,,,1,2012/7/21
小寨 ,15,12,84,,,,,1,2012/7/20
小寨 ,21,13,77,,,,,1,2012/7/19
小寨 ,22,15,71,,,,,1,2012/7/18
小寨 ,15,17,77,,,,,1,2012/7/17
小寨 ,19,17,78,,,,,1,2012/7/16
小寨 ,19,17,78,,,,,1,2012/7/16
小寨 ,12,19,68,,,,,1,2012/7/15
小寨 ,11,18,71,,,,,1,2012/7/14
小寨 ,27,23,60,,,,,1,2012/7/13
小寨 ,27,20,66,,,,,1,2012/7/12
小寨 ,17,19,60,,,,,1,2012/7/11
小寨 ,13,12,43,,,,,0,2012/7/10
小寨 ,14,11,49,,,,,0,2012/7/9
小寨 ,21,13,62,,,,,1,2012/7/8
小寨 ,25,15,53,,,,,1,2012/7/7
小寨 ,26,16,59,,,,,1,2012/7/6
小寨 ,18,13,51,,,,,1,2012/7/5
小寨 ,20,16,45,,,,,0,2012/7/4
小寨 ,22,19,51,,,,,1,2012/7/3
小寨 ,22,24,59,,,,,1,2012/7/2
小寨 ,22,12,34,,,,,0,2012/7/1
小寨 ,18,14,43,,,,,0,2012/6/30
小寨 ,25,12,56,,,,,1,2012/6/29
小寨 ,25,10,51,,,,,1,2012/6/28
小寨 ,30,21,72,,,,,1,2012/6/27
小寨 ,25,16,62,,,,,1,2012/6/26
小寨 ,35,14,73,,,,,1,2012/6/25
小寨 ,26,17,67,,,,,1,2012/6/24
小寨 ,32,14,59,,,,,1,2012/6/23
小寨 ,32,17,69,,,,,1,2012/6/22
小寨 ,34,24,74,,,,,1,2012/6/21
小寨 ,33,20,78,,,,,1,2012/6/20
小寨 ,28,17,77,,,,,1,2012/6/19
小寨 ,30,16,70,,,,,1,2012/6/18
小寨 ,26,25,71,,,,,1,2012/6/17
小寨 ,29,25,69,,,,,1,2012/6/16
小寨 ,32,22,66,,,,,1,2012/6/15
小寨 ,29,16,66,,,,,1,2012/6/14
小寨 ,29,25,66,,,,,1,2012/6/13
小寨 ,26,24,62,,,,,1,2012/6/12
小寨 ,28,20,70,,,,,1,2012/6/11
小寨 ,32,25,62,,,,,1,2012/6/10
小寨 ,37,16,65,,,,,1,2012/6/9
小寨 ,31,22,55,,,,,1,2012/6/8
小寨 ,32,20,81,,,,,1,2012/6/7
小寨 ,28,18,73,,,,,1,2012/6/6
小寨 ,32,22,88,,,,,1,2012/6/5
小寨 ,38,22,77,,,,,1,2012/6/4
小寨 ,30,13,63,,,,,1,2012/6/3
小寨 ,30,15,66,,,,,1,2012/6/2
小寨 ,24,20,77,,,,,1,2012/6/1
小寨 ,30,22,60,,,,,1,2012/5/31
小寨 ,23,22,52,,,,,1,2012/5/30
小寨 ,23,17,55,,,,,1,2012/5/29
小寨 ,21,16,51,,,,,1,2012/5/28
小寨 ,19,21,67,,,,,1,2012/5/27
小寨 ,19,15,88,,,,,1,2012/5/26
小寨 ,12,18,94,,,,,1,2012/5/25
小寨 ,18,15,98,,,,,1,2012/5/24
小寨 ,17,20,97,,,,,1,2012/5/23
小寨 ,20,14,59,,,,,1,2012/5/22
小寨 ,25,12,68,,,,,1,2012/5/21
小寨 ,25,22,82,,,,,1,2012/5/20
小寨 ,27,35,97,,,,,1,2012/5/19
小寨 ,30,35,76,,,,,1,2012/5/18
小寨 ,27,39,73,,,,,1,2012/5/17
小寨 ,35,30,70,,,,,1,2012/5/16
小寨 ,24,27,58,,,,,1,2012/5/15
小寨 ,24,26,67,,,,,1,2012/5/14
小寨 ,21,19,80,,,,,1,2012/5/13
小寨 ,17,15,61,,,,,1,2012/5/12
小寨 ,23,12,57,,,,,1,2012/5/11
小寨 ,21,22,78,,,,,1,2012/5/10
小寨 ,34,22,76,,,,,1,2012/5/9
小寨 ,30,28,78,,,,,1,2012/5/8
小寨 ,32,24,85,,,,,1,2012/5/7
小寨 ,33,42,80,,,,,1,2012/5/6
小寨 ,35,37,78,,,,,1,2012/5/5
小寨 ,26,27,78,,,,,1,2012/5/4
小寨 ,20,29,77,,,,,1,2012/5/3
小寨 ,12,21,61,,,,,1,2012/5/2
小寨 ,16,23,90,,,,,1,2012/5/1
小寨 ,23,20,86,,,,,1,2012/4/30
小寨 ,26,29,90,,,,,1,2012/4/29
小寨 ,30,38,92,,,,,1,2012/4/28
