点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
阎良区 ,55,45,138,,,,,轻微污染,2011/2/2
阎良区 ,63,35,113,,,,,轻微污染,2011/2/1
阎良区 ,27,25,73,,,,,良,2011/1/31
阎良区 ,20,29,79,,,,,良,2011/1/30
阎良区 ,61,14,68,,,,,良,2011/1/29
阎良区 ,74,25,92,,,,,良,2011/1/28
阎良区 ,89,33,118,,,,,轻微污染,2011/1/27
阎良区 ,92,37,112,,,,,轻微污染,2011/1/26
阎良区 ,86,30,113,,,,,轻微污染,2011/1/25
阎良区 ,45,32,92,,,,,良,2011/1/24
阎良区 ,23,29,126,,,,,轻微污染,2011/1/23
阎良区 ,80,70,140,,,,,轻微污染,2011/1/22
阎良区 ,77,74,122,,,,,轻微污染,2011/1/21
阎良区 ,77,15,145,,,,,轻微污染,2011/1/20
阎良区 ,83,13,107,,,,,轻微污染,2011/1/19
阎良区 ,65,24,94,,,,,良,2011/1/18
阎良区 ,67,19,67,,,,,良,2011/1/17
阎良区 ,60,20,85,,,,,良,2011/1/16
阎良区 ,59,19,91,,,,,良,2011/1/15
阎良区 ,97,19,149,,,,,轻微污染,2011/1/14
阎良区 ,85,49,121,,,,,轻微污染,2011/1/13
阎良区 ,56,30,78,,,,,良,2011/1/12
阎良区 ,71,10,75,,,,,良,2011/1/11
阎良区 ,53,7,63,,,,,良,2011/1/10
阎良区 ,67,13,100,,,,,良,2011/1/9
阎良区 ,71,20,98,,,,,良,2011/1/8
阎良区 ,50,20,95,,,,,良,2011/1/7
阎良区 ,60,20,92,,,,,良,2011/1/6
阎良区 ,62,13,122,,,,,轻微污染,2011/1/5
阎良区 ,71,24,87,,,,,良,2011/1/4
阎良区 ,56,15,76,,,,,良,2011/1/3
阎良区 ,66,40,69,,,,,良,2011/1/2
阎良区 ,51,27,89,,,,,良,2011/1/1
阎良区 ,51,19,51,,,,,良,2010/12/31
阎良区 ,20,28,80,,,,,良,2010/12/30
阎良区 ,54,15,113,,,,,轻微污染,2010/12/29
阎良区 ,52,15,74,,,,,良,2010/12/28
阎良区 ,53,22,110,,,,,轻微污染,2010/12/27
阎良区 ,31,12,74,,,,,良,2010/12/26
阎良区 ,36,15,62,,,,,良,2010/12/25
阎良区 ,76,19,86,,,,,良,2010/12/24
阎良区 ,61,39,152,,,,,轻度污染,2010/12/23
阎良区 ,40,29,107,,,,,轻微污染,2010/12/22
阎良区 ,83,30,131,,,,,轻微污染,2010/12/21
阎良区 ,74,28,87,,,,,良,2010/12/20
阎良区 ,84,25,100,,,,,良,2010/12/19
阎良区 ,92,38,102,,,,,轻微污染,2010/12/18
阎良区 ,82,27,90,,,,,良,2010/12/17
阎良区 ,29,9,57,,,,,良,2010/12/16
阎良区 ,40,9,66,,,,,良,2010/12/15
阎良区 ,75,19,83,,,,,良,2010/12/14
阎良区 ,96,41,167,,,,,轻度污染,2010/12/13
阎良区 ,46,17,145,,,,,轻微污染,2010/12/12
阎良区 ,63,12,100,,,,,良,2010/12/11
阎良区 ,64,35,132,,,,,轻微污染,2010/12/10
阎良区 ,57,16,148,,,,,轻微污染,2010/12/10
阎良区 ,63,20,94,,,,,良,2010/12/8
阎良区 ,59,21,91,,,,,良,2010/12/7
阎良区 ,58,15,111,,,,,轻微污染,2010/12/6
阎良区 ,76,40,152,,,,,轻度污染,2010/12/5
阎良区 ,57,31,141,,,,,轻微污染,2010/12/4
阎良区 ,66,25,94,,,,,良,2010/12/3
阎良区 ,72,22,110,,,,,轻微污染,2010/12/2
阎良区 ,70,40,111,,,,,轻微污染,2010/12/1
阎良区 ,70,22,97,,,,,良,2010/11/30
阎良区 ,67,18,91,,,,,良,2010/11/29
阎良区 ,72,35,104,,,,,轻微污染,2010/11/28
阎良区 ,73,35,103,,,,,轻微污染,2010/11/27
阎良区 ,79,25,137,,,,,轻微污染,2010/11/26
阎良区 ,55,15,141,,,,,轻微污染,2010/11/25
阎良区 ,85,32,199,,,,,轻度污染,2010/11/24
阎良区 ,73,26,96,,,,,良,2010/11/23
阎良区 ,79,34,97,,,,,良,2010/11/22
阎良区 ,74,35,95,,,,,良,2010/11/21
阎良区 ,67,33,142,,,,,轻微污染,2010/11/20
阎良区 ,53,32,82,,,,,良,2010/11/19
阎良区 ,80,70,149,,,,,轻微污染,2010/11/18
阎良区 ,65,34,132,,,,,轻微污染,2010/11/17
阎良区 ,57,24,108,,,,,轻微污染,2010/11/16
阎良区 ,52,26,86,,,,,良,2010/11/15
阎良区 ,52,20,74,,,,,良,2010/11/14
阎良区 ,82,27,108,,,,,轻微污染,2010/11/13
阎良区 ,63,21,138,,,,,轻微污染,2010/11/12
阎良区 ,41,19,111,,,,,轻微污染,2010/11/11
阎良区 ,44,39,96,,,,,良,2010/11/10
阎良区 ,40,38,96,,,,,良,2010/11/10
阎良区 ,31,28,98,,,,,良,2010/11/8
阎良区 ,41,45,95,,,,,良,2010/11/7
阎良区 ,46,41,125,,,,,轻微污染,2010/11/6
阎良区 ,42,42,93,,,,,良,2010/11/5
阎良区 ,43,39,97,,,,,良,2010/11/4
阎良区 ,36,31,72,,,,,良,2010/11/3
阎良区 ,31,37,98,,,,,良,2010/11/2
阎良区 ,39,55,146,,,,,轻微污染,2010/11/1
阎良区 ,47,46,126,,,,,轻微污染,2010/10/31
阎良区 ,37,35,92,,,,,良,2010/10/30
阎良区 ,35,33,91,,,,,良,2010/10/29
阎良区 ,35,31,67,,,,,良,2010/10/28
阎良区 ,12,19,47,,,,,优,2010/10/27
阎良区 ,8,19,28,,,,,优,2010/10/26
阎良区 ,10,15,47,,,,,优,2010/10/25
阎良区 ,29,30,105,,,,,轻微污染,2010/10/24
阎良区 ,26,27,93,,,,,良,2010/10/23
阎良区 ,35,44,86,,,,,良,2010/10/22
阎良区 ,47,35,113,,,,,轻微污染,2010/10/21
阎良区 ,27,41,150,,,,,轻微污染,2010/10/20
阎良区 ,39,50,145,,,,,轻微污染,2010/10/19
阎良区 ,22,35,122,,,,,轻微污染,2010/10/18
阎良区 ,40,47,121,,,,,轻微污染,2010/10/17
阎良区 ,47,40,100,,,,,良,2010/10/16
阎良区 ,30,42,82,,,,,良,2010/10/15
阎良区 ,49,22,82,,,,,良,2010/10/14
阎良区 ,43,19,69,,,,,良,2010/10/13
阎良区 ,48,19,61,,,,,良,2010/10/12
阎良区 ,31,14,46,,,,,优,2010/10/11
阎良区 ,35,18,99,,,,,良,2010/10/10
阎良区 ,48,28,134,,,,,轻微污染,2010/10/9
阎良区 ,45,25,95,,,,,良,2010/10/8
阎良区 ,38,28,99,,,,,良,2010/10/7
阎良区 ,48,23,80,,,,,良,2010/10/6
阎良区 ,46,27,96,,,,,良,2010/10/5
阎良区 ,50,14,69,,,,,良,2010/10/4
阎良区 ,24,19,68,,,,,良,2010/10/3
阎良区 ,25,14,75,,,,,良,2010/10/2
阎良区 ,30,14,87,,,,,良,2010/10/1
阎良区 ,37,15,81,,,,,良,2010/9/30
阎良区 ,33,10,89,,,,,良,2010/9/29
阎良区 ,48,30,109,,,,,轻微污染,2010/9/28
阎良区 ,35,9,81,,,,,良,2010/9/27
阎良区 ,38,17,64,,,,,良,2010/9/26
阎良区 ,12,12,51,,,,,良,2010/9/25
阎良区 ,45,20,72,,,,,良,2010/9/24
阎良区 ,46,18,55,,,,,良,2010/9/23
阎良区 ,35,14,40,,,,,优,2010/9/22
阎良区 ,33,14,71,,,,,良,2010/9/21
阎良区 ,43,15,74,,,,,良,2010/9/20
阎良区 ,41,15,72,,,,,良,2010/9/19
阎良区 ,39,9,84,,,,,良,2010/9/18
阎良区 ,15,19,83,,,,,良,2010/9/17
阎良区 ,26,19,80,,,,,良,2010/9/16
阎良区 ,18,19,96,,,,,良,2010/9/15
阎良区 ,22,16,85,,,,,良,2010/9/14
阎良区 ,16,15,84,,,,,良,2010/9/13
阎良区 ,38,25,94,,,,,良,2010/9/12
阎良区 ,17,7,90,,,,,良,2010/9/11
阎良区 ,25,17,60,,,,,良,2010/9/10
阎良区 ,27,7,59,,,,,良,2010/9/9
阎良区 ,18,13,90,,,,,良,2010/9/8
阎良区 ,11,10,73,,,,,良,2010/9/7
阎良区 ,14,7,79,,,,,良,2010/9/6
阎良区 ,14,19,70,,,,,良,2010/9/5
阎良区 ,12,13,63,,,,,良,2010/9/4
阎良区 ,14,19,65,,,,,良,2010/9/3
阎良区 ,14,11,68,,,,,良,2010/9/2
阎良区 ,13,12,100,,,,,良,2010/9/1
阎良区 ,16,14,85,,,,,良,2010/8/31
阎良区 ,11,15,97,,,,,良,2010/8/30
阎良区 ,15,17,85,,,,,良,2010/8/29
阎良区 ,17,13,83,,,,,良,2010/8/28
阎良区 ,18,15,63,,,,,良,2010/8/27
阎良区 ,18,18,63,,,,,良,2010/8/26
阎良区 ,15,13,33,,,,,优,2010/8/25
阎良区 ,12,7,19,,,,,优,2010/8/24
阎良区 ,10,15,60,,,,,良,2010/8/23
阎良区 ,7,13,36,,,,,优,2010/8/22
阎良区 ,6,10,58,,,,,良,2010/8/21
阎良区 ,8,13,43,,,,,优,2010/8/20
阎良区 ,14,15,71,,,,,良,2010/8/19
阎良区 ,13,13,79,,,,,良,2010/8/18
阎良区 ,12,12,75,,,,,良,2010/8/17
阎良区 ,14,15,78,,,,,良,2010/8/16
阎良区 ,6,10,69,,,,,良,2010/8/15
阎良区 ,5,12,49,,,,,优,2010/8/14
阎良区 ,5,13,41,,,,,优,2010/8/13
阎良区 ,3,17,73,,,,,良,2010/8/12
阎良区 ,8,8,67,,,,,良,2010/8/11
阎良区 ,6,9,69,,,,,良,2010/8/10
阎良区 ,9,10,82,,,,,良,2010/8/9
阎良区 ,4,9,84,,,,,良,2010/8/8
阎良区 ,5,10,76,,,,,良,2010/8/7
阎良区 ,7,18,70,,,,,良,2010/8/6
阎良区 ,6,18,66,,,,,良,2010/8/5
阎良区 ,16,18,94,,,,,良,2010/8/4
阎良区 ,13,10,71,,,,,良,2010/8/3
阎良区 ,6,6,50,,,,,优,2010/8/2
阎良区 ,10,8,69,,,,,良,2010/8/1
阎良区 ,10,5,77,,,,,良,2010/7/31
阎良区 ,4,8,76,,,,,良,2010/7/30
阎良区 ,9,8,95,,,,,良,2010/7/29
阎良区 ,10,7,69,,,,,良,2010/7/28
阎良区 ,9,8,64,,,,,良,2010/7/27
阎良区 ,8,7,55,,,,,良,2010/7/26
阎良区 ,3,5,40,,,,,优,2010/7/25
阎良区 ,7,9,34,,,,,优,2010/7/24
阎良区 ,5,9,61,,,,,良,2010/7/23
阎良区 ,9,10,71,,,,,良,2010/7/22
阎良区 ,13,11,66,,,,,良,2010/7/21
阎良区 ,13,12,67,,,,,良,2010/7/20
阎良区 ,7,19,80,,,,,良,2010/7/19
阎良区 ,7,17,67,,,,,良,2010/7/18
阎良区 ,6,17,60,,,,,良,2010/7/17
阎良区 ,3,7,43,,,,,优,2010/7/16
阎良区 ,4,7,62,,,,,良,2010/7/15
阎良区 ,6,9,73,,,,,良,2010/7/14
阎良区 ,6,9,83,,,,,良,2010/7/13
阎良区 ,9,9,73,,,,,良,2010/7/12
阎良区 ,15,14,50,,,,,优,2010/7/11
阎良区 ,6,12,30,,,,,优,2010/7/10
阎良区 ,14,7,64,,,,,良,2010/7/9
阎良区 ,18,8,65,,,,,良,2010/7/8
阎良区 ,12,9,76,,,,,良,2010/7/7
阎良区 ,12,12,84,,,,,良,2010/7/6
阎良区 ,9,19,85,,,,,良,2010/7/5
阎良区 ,14,17,76,,,,,良,2010/7/4
阎良区 ,8,12,53,,,,,良,2010/7/3
阎良区 ,8,11,55,,,,,良,2010/7/2
阎良区 ,17,9,50,,,,,优,2010/7/1
阎良区 ,13,12,65,,,,,良,2010/6/30
阎良区 ,18,15,82,,,,,良,2010/6/29
阎良区 ,17,15,78,,,,,良,2010/6/28
阎良区 ,38,21,77,,,,,良,2010/6/27
阎良区 ,38,12,95,,,,,良,2010/6/26
阎良区 ,39,12,85,,,,,良,2010/6/25
阎良区 ,27,10,93,,,,,良,2010/6/24
阎良区 ,36,19,94,,,,,良,2010/6/23
阎良区 ,22,16,77,,,,,良,2010/6/22
阎良区 ,22,20,97,,,,,良,2010/6/21
阎良区 ,33,20,79,,,,,良,2010/6/20
阎良区 ,23,18,104,,,,,轻微污染,2010/6/19
阎良区 ,33,29,86,,,,,良,2010/6/18
阎良区 ,15,14,93,,,,,良,2010/6/17
阎良区 ,20,17,97,,,,,良,2010/6/16
阎良区 ,21,19,99,,,,,良,2010/6/15
阎良区 ,18,18,99,,,,,良,2010/6/14
阎良区 ,19,20,94,,,,,良,2010/6/13
阎良区 ,25,24,89,,,,,良,2010/6/12
阎良区 ,19,19,84,,,,,良,2010/6/11
阎良区 ,16,19,66,,,,,良,2010/6/10
阎良区 ,4,9,54,,,,,良,2010/6/9
阎良区 ,18,11,73,,,,,良,2010/6/8
阎良区 ,24,10,93,,,,,良,2010/6/7
阎良区 ,10,15,76,,,,,良,2010/6/6
阎良区 ,18,13,77,,,,,良,2010/6/5
阎良区 ,11,8,64,,,,,良,2010/6/4
阎良区 ,13,21,77,,,,,良,2010/6/3
阎良区 ,16,16,60,,,,,良,2010/6/2
阎良区 ,25,24,55,,,,,良,2010/6/1
阎良区 ,37,26,85,,,,,良,2010/5/31
阎良区 ,30,25,94,,,,,良,2010/5/30
阎良区 ,18,24,87,,,,,良,2010/5/29
阎良区 ,11,10,58,,,,,良,2010/5/28
阎良区 ,14,11,51,,,,,良,2010/5/27
阎良区 ,22,13,91,,,,,良,2010/5/26
阎良区 ,42,20,85,,,,,良,2010/5/25
阎良区 ,39,25,105,,,,,轻微污染,2010/5/24
阎良区 ,34,21,92,,,,,良,2010/5/23
阎良区 ,20,19,56,,,,,良,2010/5/22
阎良区 ,15,18,85,,,,,良,2010/5/21
阎良区 ,28,14,99,,,,,良,2010/5/20
阎良区 ,30,25,99,,,,,良,2010/5/19
阎良区 ,11,18,55,,,,,良,2010/5/18
阎良区 ,23,35,82,,,,,良,2010/5/17
阎良区 ,35,23,92,,,,,良,2010/5/16
阎良区 ,20,19,92,,,,,良,2010/5/15
阎良区 ,16,22,65,,,,,良,2010/5/14
阎良区 ,16,5,59,,,,,良,2010/5/13
阎良区 ,22,6,110,,,,,轻微污染,2010/5/12
阎良区 ,36,26,106,,,,,轻微污染,2010/5/11
阎良区 ,34,10,168,,,,,轻度污染,2010/5/10
阎良区 ,27,10,110,,,,,轻微污染,2010/5/9
阎良区 ,26,12,98,,,,,良,2010/5/8
阎良区 ,30,13,88,,,,,良,2010/5/7
阎良区 ,16,6,74,,,,,良,2010/5/6
阎良区 ,19,10,92,,,,,良,2010/5/5
阎良区 ,32,11,88,,,,,良,2010/5/4
阎良区 ,52,12,105,,,,,轻微污染,2010/5/3
阎良区 ,37,15,91,,,,,良,2010/5/2
阎良区 ,20,11,95,,,,,良,2010/5/1
阎良区 ,20,11,127,,,,,轻微污染,2010/4/30
阎良区 ,30,12,155,,,,,轻度污染,2010/4/29
阎良区 ,37,10,152,,,,,轻度污染,2010/4/28
阎良区 ,31,9,188,,,,,轻度污染,2010/4/27
阎良区 ,26,13,500,,,,,重度污染,2010/4/26
阎良区 ,25,13,59,,,,,良,2010/4/25
阎良区 ,42,16,87,,,,,良,2010/4/24
阎良区 ,23,27,73,,,,,良,2010/4/23
阎良区 ,36,25,53,,,,,良,2010/4/22
阎良区 ,11,9,35,,,,,优,2010/4/21
阎良区 ,35,19,54,,,,,良,2010/4/20
阎良区 ,33,18,85,,,,,良,2010/4/19
阎良区 ,22,15,68,,,,,良,2010/4/18
阎良区 ,33,25,102,,,,,轻微污染,2010/4/17
阎良区 ,25,28,87,,,,,良,2010/4/16
阎良区 ,30,18,49,,,,,优,2010/4/15
阎良区 ,18,13,54,,,,,良,2010/4/14
阎良区 ,13,19,66,,,,,良,2010/4/13
阎良区 ,24,25,69,,,,,良,2010/4/12
阎良区 ,27,16,65,,,,,良,2010/4/11
阎良区 ,33,15,75,,,,,良,2010/4/10
阎良区 ,30,27,74,,,,,良,2010/4/9
阎良区 ,34,23,96,,,,,良,2010/4/8
阎良区 ,37,13,61,,,,,良,2010/4/7
阎良区 ,38,18,65,,,,,良,2010/4/6
阎良区 ,36,28,58,,,,,良,2010/4/5
阎良区 ,41,28,64,,,,,良,2010/4/4
阎良区 ,37,25,65,,,,,良,2010/4/3
阎良区 ,29,32,94,,,,,良,2010/4/2
阎良区 ,29,30,116,,,,,轻微污染,2010/4/1
阎良区 ,42,32,147,,,,,轻微污染,2010/3/31
阎良区 ,41,25,96,,,,,良,2010/3/30
阎良区 ,41,14,95,,,,,良,2010/3/29
阎良区 ,39,30,116,,,,,轻微污染,2010/3/28
阎良区 ,30,30,109,,,,,轻微污染,2010/3/27
阎良区 ,38,27,176,,,,,轻度污染,2010/3/26
阎良区 ,13,25,112,,,,,轻微污染,2010/3/25
阎良区 ,38,15,95,,,,,良,2010/3/24
阎良区 ,46,15,93,,,,,良,2010/3/23
阎良区 ,38,22,182,,,,,轻度污染,2010/3/22
阎良区 ,50,17,188,,,,,轻度污染,2010/3/21
阎良区 ,38,25,176,,,,,轻度污染,2010/3/20
阎良区 ,47,29,96,,,,,良,2010/3/19
阎良区 ,45,27,150,,,,,轻微污染,2010/3/18
阎良区 ,41,26,110,,,,,轻微污染,2010/3/17
阎良区 ,38,24,96,,,,,良,2010/3/16
阎良区 ,31,26,83,,,,,良,2010/3/15
阎良区 ,32,23,95,,,,,良,2010/3/14
阎良区 ,44,25,114,,,,,轻微污染,2010/3/13
阎良区 ,51,36,99,,,,,良,2010/3/12
阎良区 ,45,35,81,,,,,良,2010/3/11
阎良区 ,38,25,78,,,,,良,2010/3/10
阎良区 ,23,10,41,,,,,优,2010/3/9
阎良区 ,38,47,78,,,,,良,2010/3/8
阎良区 ,54,37,55,,,,,良,2010/3/7
阎良区 ,51,24,59,,,,,良,2010/3/6
阎良区 ,55,27,93,,,,,良,2010/3/5
阎良区 ,57,36,79,,,,,良,2010/3/4
阎良区 ,52,19,98,,,,,良,2010/3/3
阎良区 ,52,27,117,,,,,轻微污染,2010/3/2
阎良区 ,29,9,138,,,,,轻微污染,2010/3/1
阎良区 ,64,28,109,,,,,轻微污染,2010/2/28
阎良区 ,57,28,101,,,,,轻微污染,2010/2/27
阎良区 ,63,28,96,,,,,良,2010/2/26
阎良区 ,57,25,89,,,,,良,2010/2/25
阎良区 ,61,32,117,,,,,轻微污染,2010/2/24
阎良区 ,71,27,100,,,,,良,2010/2/23
阎良区 ,54,21,58,,,,,良,2010/2/22
阎良区 ,53,19,60,,,,,良,2010/2/21
阎良区 ,40,15,67,,,,,良,2010/2/20
阎良区 ,36,10,55,,,,,良,2010/2/19
阎良区 ,23,7,56,,,,,良,2010/2/18
阎良区 ,23,7,54,,,,,良,2010/2/17
阎良区 ,32,7,48,,,,,优,2010/2/16
阎良区 ,43,7,43,,,,,优,2010/2/15
阎良区 ,58,10,84,,,,,良,2010/2/14
阎良区 ,67,9,54,,,,,良,2010/2/13
阎良区 ,31,9,41,,,,,优,2010/2/12
阎良区 ,48,8,52,,,,,良,2010/2/11
阎良区 ,42,12,75,,,,,良,2010/2/10
阎良区 ,64,17,122,,,,,轻微污染,2010/2/9
阎良区 ,74,20,105,,,,,轻微污染,2010/2/8
阎良区 ,65,19,107,,,,,轻微污染,2010/2/7
阎良区 ,93,30,155,,,,,轻度污染,2010/2/6
阎良区 ,73,29,137,,,,,轻微污染,2010/2/5
阎良区 ,68,27,135,,,,,轻微污染,2010/2/4
阎良区 ,73,33,95,,,,,良,2010/2/3
阎良区 ,63,15,71,,,,,良,2010/2/2
阎良区 ,60,20,75,,,,,良,2010/2/1
阎良区 ,52,22,65,,,,,良,2010/1/31
阎良区 ,68,20,71,,,,,良,2010/1/30
阎良区 ,65,23,81,,,,,良,2010/1/29
阎良区 ,40,21,71,,,,,良,2010/1/28
阎良区 ,53,20,71,,,,,良,2010/1/27
阎良区 ,45,16,95,,,,,良,2010/1/26
阎良区 ,47,25,60,,,,,良,2010/1/25
阎良区 ,66,17,76,,,,,良,2010/1/24
阎良区 ,56,13,90,,,,,良,2010/1/23
阎良区 ,70,14,75,,,,,良,2010/1/22
阎良区 ,43,10,68,,,,,良,2010/1/21
阎良区 ,80,30,76,,,,,良,2010/1/20
阎良区 ,80,40,83,,,,,良,2010/1/19
阎良区 ,85,30,89,,,,,良,2010/1/18
阎良区 ,59,26,59,,,,,良,2010/1/17
阎良区 ,60,25,88,,,,,良,2010/1/16
阎良区 ,66,32,101,,,,,轻微污染,2010/1/15
阎良区 ,45,15,75,,,,,良,2010/1/14
阎良区 ,49,21,73,,,,,良,2010/1/13
阎良区 ,32,20,57,,,,,良,2010/1/12
阎良区 ,63,40,78,,,,,良,2010/1/11
阎良区 ,92,37,99,,,,,良,2010/1/10
阎良区 ,57,22,84,,,,,良,2010/1/9
阎良区 ,104,40,108,,,,,轻微污染,2010/1/8
阎良区 ,61,24,89,,,,,良,2010/1/7
阎良区 ,60,16,84,,,,,良,2010/1/6
阎良区 ,37,8,67,,,,,良,2010/1/5
阎良区 ,72,22,72,,,,,良,2010/1/4
阎良区 ,84,34,91,,,,,良,2010/1/3
阎良区 ,60,22,76,,,,,良,2010/1/2
阎良区 ,74,25,90,,,,,良,2010/1/1
临潼区 ,67,60,78,,,,,良,2012/12/31
临潼区 ,52,26,70,,,,,良,2012/12/30
临潼区 ,62,39,88,,,,,良,2012/12/29
临潼区 ,65,70,177,,,,,轻度污染,2012/12/28
临潼区 ,66,60,99,,,,,良,2012/12/25
临潼区 ,38,20,82,,,,,良,2012/12/24
临潼区 ,30,20,65,,,,,良,2012/12/23
临潼区 ,37,22,76,,,,,良,2012/12/22
临潼区 ,52,22,80,,,,,良,2012/12/21
临潼区 ,56,23,91,,,,,良,2012/12/20
临潼区 ,55,20,92,,,,,良,2012/12/19
临潼区 ,38,20,87,,,,,良,2012/12/18
临潼区 ,54,19,195,,,,,轻度污染,2012/12/17
临潼区 ,63,22,269,,,,,中度重污染,2012/12/16
临潼区 ,57,22,295,,,,,中度重污染,2012/12/15
临潼区 ,56,20,304,,,,,重污染,2012/12/14
临潼区 ,59,26,307,,,,,重污染,2012/12/13
临潼区 ,59,33,299,,,,,中度重污染,2012/12/12
临潼区 ,62,25,126,,,,,轻微污染,2012/12/11
临潼区 ,59,22,113,,,,,轻微污染,2012/12/10
临潼区 ,58,14,81,,,,,良,2012/12/9
临潼区 ,58,19,85,,,,,良,2012/12/8
临潼区 ,60,21,86,,,,,良,2012/12/7
临潼区 ,59,15,90,,,,,良,2012/12/6
临潼区 ,61,15,86,,,,,良,2012/12/5
临潼区 ,63,20,100,,,,,良,2012/12/4
临潼区 ,73,17,115,,,,,轻微污染,2012/12/3
临潼区 ,62,19,196,,,,,轻度污染,2012/12/2
临潼区 ,64,16,193,,,,,轻度污染,2012/12/1
临潼区 ,57,17,87,,,,,良,2012/11/30
临潼区 ,38,15,91,,,,,良,2012/11/29
临潼区 ,46,15,85,,,,,良,2012/11/28
临潼区 ,27,15,83,,,,,良,2012/11/27
临潼区 ,40,13,81,,,,,良,2012/11/26
临潼区 ,37,14,80,,,,,良,2012/11/25
临潼区 ,38,16,71,,,,,良,2012/11/24
临潼区 ,27,11,64,,,,,良,2012/11/23
临潼区 ,34,28,157,,,,,轻度污染,2012/11/22
临潼区 ,29,24,142,,,,,轻微污染,2012/11/21
临潼区 ,52,22,131,,,,,轻微污染,2012/11/20
临潼区 ,30,27,96,,,,,良,2012/11/19
临潼区 ,49,26,106,,,,,轻微污染,2012/11/18
临潼区 ,46,19,98,,,,,良,2012/11/17
临潼区 ,49,14,73,,,,,良,2012/11/16
临潼区 ,53,24,142,,,,,轻微污染,2012/11/15
临潼区 ,28,20,98,,,,,良,2012/11/14
临潼区 ,31,24,96,,,,,良,2012/11/13
临潼区 ,23,19,80,,,,,良,2012/11/12
临潼区 ,18,17,76,,,,,良,2012/11/11
临潼区 ,18,14,95,,,,,良,2012/11/10
临潼区 ,17,27,93,,,,,良,2012/11/9
临潼区 ,20,16,69,,,,,良,2012/11/8
临潼区 ,21,24,89,,,,,良,2012/11/7
临潼区 ,20,16,90,,,,,良,2012/11/6
临潼区 ,19,17,86,,,,,良,2012/11/5
临潼区 ,24,10,68,,,,,良,2012/11/4
临潼区 ,21,13,93,,,,,良,2012/11/3
临潼区 ,31,15,109,,,,,轻微污染,2012/11/2
临潼区 ,24,19,91,,,,,良,2012/11/1
临潼区 ,28,14,91,,,,,良,2012/10/31
临潼区 ,21,13,92,,,,,良,2012/10/30
临潼区 ,24,17,95,,,,,良,2012/10/29
临潼区 ,27,29,108,,,,,轻微污染,2012/10/28
临潼区 ,20,22,105,,,,,轻微污染,2012/10/27
临潼区 ,22,20,117,,,,,轻微污染,2012/10/26
临潼区 ,21,27,82,,,,,良,2012/10/25
临潼区 ,24,20,79,,,,,良,2012/10/24
临潼区 ,25,24,86,,,,,良,2012/10/23
临潼区 ,25,19,59,,,,,良,2012/10/22
临潼区 ,29,19,135,,,,,轻微污染,2012/10/21
临潼区 ,27,17,104,,,,,轻微污染,2012/10/20
临潼区 ,29,17,91,,,,,良,2012/10/19
临潼区 ,28,19,93,,,,,良,2012/10/18
临潼区 ,26,17,73,,,,,良,2012/10/17
临潼区 ,28,19,93,,,,,良,2012/10/16
临潼区 ,24,20,143,,,,,轻微污染,2012/10/15
临潼区 ,23,21,97,,,,,良,2012/10/14
临潼区 ,23,18,94,,,,,良,2012/10/13
临潼区 ,21,20,126,,,,,轻微污染,2012/10/12
临潼区 ,25,20,134,,,,,轻微污染,2012/10/11
临潼区 ,27,17,77,,,,,良,2012/10/10
临潼区 ,22,14,96,,,,,良,2012/10/9
临潼区 ,29,20,139,,,,,轻微污染,2012/10/8
临潼区 ,26,14,119,,,,,轻微污染,2012/10/7
临潼区 ,20,19,98,,,,,良,2012/10/6
临潼区 ,22,17,85,,,,,良,2012/10/5
临潼区 ,23,19,80,,,,,良,2012/10/4
临潼区 ,22,19,105,,,,,轻微污染,2012/10/3
临潼区 ,25,24,106,,,,,轻微污染,2012/10/2
临潼区 ,29,25,87,,,,,良,2012/10/1
临潼区 ,27,15,87,,,,,良,2012/9/30
临潼区 ,18,17,70,,,,,良,2012/9/29
临潼区 ,23,21,59,,,,,良,2012/9/28
临潼区 ,22,14,82,,,,,良,2012/9/27
临潼区 ,17,16,63,,,,,良,2012/9/26
临潼区 ,23,14,107,,,,,轻微污染,2012/9/25
临潼区 ,24,19,112,,,,,轻微污染,2012/9/24
临潼区 ,22,17,124,,,,,轻微污染,2012/9/23
临潼区 ,21,12,80,,,,,良,2012/9/22
临潼区 ,21,13,99,,,,,良,2012/9/21
临潼区 ,23,14,80,,,,,良,2012/9/20
临潼区 ,23,17,83,,,,,良,2012/9/19
临潼区 ,24,14,88,,,,,良,2012/9/18
临潼区 ,20,15,88,,,,,良,2012/9/17
临潼区 ,19,15,61,,,,,良,2012/9/16
临潼区 ,20,18,71,,,,,良,2012/9/15
临潼区 ,19,17,61,,,,,良,2012/9/14
临潼区 ,19,16,57,,,,,良,2012/9/13
临潼区 ,17,17,56,,,,,良,2012/9/12
临潼区 ,16,16,61,,,,,良,2012/9/11
临潼区 ,19,17,63,,,,,良,2012/9/10
临潼区 ,16,19,61,,,,,良,2012/9/9
临潼区 ,15,19,70,,,,,良,2012/9/8
临潼区 ,14,16,75,,,,,良,2012/9/7
临潼区 ,15,21,76,,,,,良,2012/9/6
临潼区 ,25,22,65,,,,,良,2012/9/5
临潼区 ,24,23,54,,,,,良,2012/9/4
临潼区 ,24,23,54,,,,,良,2012/9/4
临潼区 ,21,23,36,,,,,优,2012/9/3
临潼区 ,20,12,33,,,,,优,2012/9/2
