点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
阎良区 ,29,61,157,65,20,25,182,4,2013-03-17
阎良区 ,44,62,198,70,14,21,239,6,2013-03-16
阎良区 ,42,64,155,63,18,26,189,4,2013-03-15
阎良区 ,32,65,158,60,19,28,152,4,2013-03-14
阎良区 ,46,81,500,47,16,19,272,7,2013-03-13
阎良区 ,31,59,500,36,5,5,255,7,2013-03-12
阎良区 ,34,38,123,32,6,8,105,3,2013-03-11
阎良区 ,25,44,258,26,6,7,114,6,2013-03-10
阎良区 ,18,49,500,33,5,8,287,7,2013-03-09
阎良区 ,24,33,181,34,6,7,163,4,2013-03-08
阎良区 ,33,38,185,26,8,8,133,4,2013-03-07
阎良区 ,35,165,156,29,116,161,107,4,2013-03-04
阎良区 ,32,141,180,21,106,130,109,4,2013-03-03
阎良区 ,53,29,172,21,70,107,110,4,2013-03-02
阎良区 ,29,14,118,11,48,90,52,3,2013-03-01
阎良区 ,51,94,295,48,44,67,291,6,2013-02-28
阎良区 ,57,68,374,74,19,25,352,7,2013-02-27
阎良区 ,56,67,458,75,17,22,420,7,2013-02-26
阎良区 ,55,62,182,55,16,24,334,7,2013-02-25
阎良区 ,56,60,182,55,19,27,267,6,2013-02-24
阎良区 ,60,64,184,69,18,26,263,6,2013-02-23
阎良区 ,50,65,141,54,18,24,210,6,2013-02-22
阎良区 ,54,68,147,48,15,18,220,6,2013-02-21
阎良区 ,44,60,114,34,11,13,165,4,2013-02-20
阎良区 ,32,58,101,33,12,17,122,3,2013-02-19
阎良区 ,26,55,97,29,17,26,100,1,2013-02-18
阎良区 ,57,49,199,102,36,47,313,7,2013-02-17
阎良区 ,60,45,203,109,41,65,301,7,2013-02-16
阎良区 ,52,44,96,104,36,57,108,3,2013-02-15
阎良区 ,58,47,117,105,32,47,170,4,2013-02-14
阎良区 ,47,44,88,104,32,48,108,3,2013-02-13
阎良区 ,34,44,119,104,29,43,199,4,2013-02-12
阎良区 ,52,44,185,106,32,47,308,7,2013-02-11
阎良区 ,68,47,338,107,35,55,407,7,2013-02-10
阎良区 ,64,48,228,107,31,44,367,7,2013-02-09
阎良区 ,60,44,105,102,26,39,168,4,2013-02-08
阎良区 ,62,48,124,106,24,37,203,6,2013-02-07
阎良区 ,67,50,182,111,28,39,322,7,2013-02-06
阎良区 ,58,50,120,106,23,31,217,6,2013-02-05
阎良区 ,55,49,109,108,18,23,186,4,2013-02-04
阎良区 ,56,49,126,106,24,36,206,6,2013-02-03
阎良区 ,73,55,169,109,25,36,275,6,2013-02-02
阎良区 ,68,58,270,109,28,39,349,7,2013-02-01
阎良区 ,68,58,263,108,23,33,344,7,2013-01-31
阎良区 ,83,60,292,109,26,38,371,7,2013-01-30
阎良区 ,82,59,188,106,31,44,291,6,2013-01-29
阎良区 ,85,59,158,103,22,29,236,6,2013-01-28
阎良区 ,71,53,111,96,30,45,143,3,2013-01-27
阎良区 ,76,32,117,101,29,38,159,4,2013-01-26
阎良区 ,75,55,119,90,23,32,153,4,2013-01-25
阎良区 ,52,48,72,78,25,37,72,1,2013-01-24
阎良区 ,64,53,156,95,20,25,264,6,2013-01-23
阎良区 ,56,50,103,85,24,34,143,3,2013-01-22
阎良区 ,52,51,106,82,22,29,149,3,2013-01-21
阎良区 ,75,64,401,108,15,22,424,7,2013-01-20
阎良区 ,106,62,299,107,22,29,365,7,2013-01-19
阎良区 ,96,58,180,102,23,33,258,6,2013-01-18
阎良区 ,82,50,131,79,24,33,159,4,2013-01-17
阎良区 ,92,58,173,77,20,26,189,4,2013-01-16
阎良区 ,97,39,155,73,30,38,196,4,2013-01-15
阎良区 ,118,35,253,102,30,41,334,7,2013-01-14
阎良区 ,107,34,186,99,31,39,289,6,2013-01-13
阎良区 ,91,30,145,83,27,38,209,6,2013-01-12
阎良区 ,84,32,170,79,30,37,266,6,2013-01-11
阎良区 ,96,32,158,79,12,16,244,6,2013-01-10
阎良区 ,75,30,112,69,26,36,162,4,2013-01-09
阎良区 ,87,35,191,86,24,29,311,7,2013-01-08
阎良区 ,103,38,324,99,16,18,406,7,2013-01-07
阎良区 ,99,32,183,75,9,13,287,6,2013-01-06
阎良区 ,93,29,157,69,13,16,257,6,2013-01-05
阎良区 ,83,27,95,48,27,11,130,3,2013-01-04
阎良区 ,61,23,61,24,46,22,57,1,2013-01-03
阎良区 ,60,23,61,24,42,20,46,1,2013-01-02
阎良区 ,67,27,85,46,45,19,90,1,2013-01-01
临潼区 ,38,70,103,37,35,41,95,3,2013-04-26
临潼区 ,29,92,110,41,31,42,92,3,2013-04-25
临潼区 ,19,87,121,44,30,35,135,3,2013-04-24
临潼区 ,14,67,99,46,23,29,130,3,2013-04-23
临潼区 ,11,52,95,30,16,18,98,1,2013-04-19
临潼区 ,28,50,249,30,25,34,152,6,2013-04-18
临潼区 ,42,68,150,28,40,51,130,3,2013-04-17
临潼区 ,34,47,96,17,30,43,64,1,2013-04-16
临潼区 ,34,55,78,15,37,48,67,1,2013-04-15
临潼区 ,24,35,81,11,31,41,67,1,2013-04-14
临潼区 ,40,45,71,15,32,38,58,1,2013-04-13
临潼区 ,34,77,81,24,30,42,70,1,2013-04-12
临潼区 ,37,85,87,26,29,39,75,1,2013-04-11
临潼区 ,22,57,77,16,25,39,62,1,2013-04-10
临潼区 ,16,39,81,13,27,38,74,1,2013-04-09
临潼区 ,18,43,143,12,26,38,100,3,2013-04-08
临潼区 ,42,93,101,45,30,39,92,3,2013-04-07
临潼区 ,25,92,99,59,22,25,90,1,2013-04-06
临潼区 ,14,52,110,51,18,25,52,3,2013-04-05
临潼区 ,22,82,124,61,27,25,169,4,2013-04-04
临潼区 ,56,110,129,67,39,46,170,4,2013-04-03
临潼区 ,53,94,128,59,21,29,134,3,2013-04-02
临潼区 ,27,90,137,60,35,45,152,4,2013-04-01
临潼区 ,37,98,148,63,32,28,249,6,2013-03-31
临潼区 ,46,99,156,62,32,38,228,6,2013-03-30
临潼区 ,42,88,146,56,19,26,198,4,2013-03-29
临潼区 ,55,102,112,58,34,40,117,3,2013-03-28
临潼区 ,50,111,120,61,27,28,119,3,2013-03-27
临潼区 ,23,78,95,56,33,42,120,3,2013-03-27
临潼区 ,44,104,124,61,27,30,119,3,2013-03-22
临潼区 ,38,82,135,53,18,22,143,3,2013-03-21
临潼区 ,40,68,126,47,29,38,89,3,2013-03-20
临潼区 ,52,92,138,43,33,46,88,3,2013-03-19
临潼区 ,40,71,140,16,34,47,62,3,2013-03-18
临潼区 ,54,74,126,18,37,55,119,3,2013-03-17
临潼区 ,60,46,156,35,14,17,223,6,2013-03-16
临潼区 ,55,75,133,37,26,32,224,6,2013-03-15
临潼区 ,66,88,500,26,17,21,204,7,2013-03-12
临潼区 ,57,35,98,35,15,20,93,1,2013-03-11
临潼区 ,40,23,296,25,25,32,77,6,2013-03-10
临潼区 ,41,33,500,25,36,27,216,7,2013-03-09
临潼区 ,55,43,107,26,45,56,88,3,2013-03-08
临潼区 ,62,55,156,34,35,54,135,4,2013-03-07
临潼区 ,81,74,138,45,31,33,165,4,2013-03-05
临潼区 ,74,69,126,60,23,27,123,3,2013-03-04
临潼区 ,83,62,212,60,31,43,263,6,2013-02-28
临潼区 ,88,85,216,78,35,44,349,7,2013-02-27
临潼区 ,85,100,191,88,27,23,333,7,2013-02-26
临潼区 ,66,63,98,65,34,42,163,4,2013-02-22
临潼区 ,79,75,108,77,30,31,186,4,2013-02-21
临潼区 ,63,44,80,51,21,25,128,3,2013-02-20
临潼区 ,43,56,83,47,18,26,129,3,2013-02-19
临潼区 ,28,52,90,52,28,37,137,3,2013-02-18
临潼区 ,66,92,145,96,33,39,276,6,2013-02-17
临潼区 ,52,69,148,107,33,40,291,6,2013-02-16
临潼区 ,41,49,77,104,31,37,84,3,2013-02-15
临潼区 ,56,52,80,103,27,37,109,3,2013-02-14
临潼区 ,47,49,84,101,26,33,117,3,2013-02-13
临潼区 ,51,43,104,105,24,31,179,4,2013-02-12
临潼区 ,34,38,57,105,10,15,292,6,2013-02-11
临潼区 ,41,70,95,94,17,19,180,4,2013-02-08
临潼区 ,54,59,106,103,14,19,196,4,2013-02-07
临潼区 ,55,88,198,109,17,19,327,7,2013-02-06
临潼区 ,48,74,82,104,23,25,138,3,2013-02-05
临潼区 ,25,69,53,105,10,14,186,4,2013-02-04
临潼区 ,34,83,58,104,9,13,215,6,2013-02-03
临潼区 ,63,111,169,111,12,16,320,7,2013-02-02
临潼区 ,54,106,263,114,13,16,423,7,2013-02-01
临潼区 ,56,111,176,106,14,17,336,7,2013-01-31
临潼区 ,89,125,250,107,11,15,410,7,2013-01-30
临潼区 ,76,105,184,108,13,17,352,7,2013-01-29
临潼区 ,83,120,152,108,12,16,272,6,2013-01-28
临潼区 ,70,131,128,95,14,19,210,6,2013-01-27
临潼区 ,79,137,118,89,15,20,186,4,2013-01-26
临潼区 ,60,108,80,73,26,37,87,3,2013-01-25
临潼区 ,56,100,71,53,25,36,63,1,2013-01-24
临潼区 ,71,138,152,100,13,18,289,6,2013-01-23
临潼区 ,58,118,112,85,19,24,202,6,2013-01-22
临潼区 ,62,96,53,53,25,32,77,1,2013-01-21
临潼区 ,54,122,355,104,15,20,355,7,2013-01-20
临潼区 ,88,150,444,114,10,16,442,7,2013-01-19
临潼区 ,78,142,220,107,11,17,328,7,2013-01-18
临潼区 ,67,116,127,69,22,24,189,4,2013-01-17
临潼区 ,64,127,126,64,32,26,145,3,2013-01-16
临潼区 ,72,110,135,35,14,13,90,3,2013-01-15
临潼区 ,91,167,210,103,6,5,362,7,2013-01-14
临潼区 ,94,171,177,104,3,4,305,7,2013-01-13
临潼区 ,81,175,177,102,4,4,284,6,2013-01-12
临潼区 ,85,125,137,68,11,12,212,6,2013-01-11
临潼区 ,102,138,171,101,3,4,303,7,2013-01-10
临潼区 ,62,117,111,64,6,7,159,4,2013-01-09
临潼区 ,85,152,171,101,44,52,288,6,2013-01-08
临潼区 ,103,147,196,107,4,5,342,7,2013-01-07
临潼区 ,94,154,188,105,4,5,328,7,2013-01-06
临潼区 ,102,119,135,87,4,6,229,6,2013-01-05
临潼区 ,74,78,96,50,21,8,138,3,2013-01-04
临潼区 ,41,39,55,18,116,39,45,1,2013-01-03
临潼区 ,55,50,79,30,54,18,65,1,2013-01-02
临潼区 ,66,87,107,66,54,18,97,3,2013-01-01
曲江文化集团 ,25,114,133,35,34,41,105,3,2013-04-26
曲江文化集团 ,26,111,140,36,32,39,118,3,2013-04-25
曲江文化集团 ,26,112,132,34,31,38,124,3,2013-04-24
曲江文化集团 ,20,85,106,66,27,32,127,3,2013-04-23
曲江文化集团 ,26,101,121,99,33,39,170,4,2013-04-22
曲江文化集团 ,40,103,94,94,37,44,138,3,2013-04-21
曲江文化集团 ,23,82,64,83,32,39,85,1,2013-04-20
曲江文化集团 ,16,67,70,82,26,25,84,1,2013-04-19
曲江文化集团 ,34,70,182,78,34,48,138,4,2013-04-18
曲江文化集团 ,39,99,144,78,75,90,123,3,2013-04-17
曲江文化集团 ,14,72,91,57,43,66,60,1,2013-04-16
曲江文化集团 ,14,101,109,64,41,76,73,3,2013-04-15
曲江文化集团 ,12,93,96,63,36,56,68,1,2013-04-14
曲江文化集团 ,13,97,91,66,38,50,60,1,2013-04-13
曲江文化集团 ,17,93,92,67,35,42,64,1,2013-04-12
曲江文化集团 ,23,99,98,68,37,45,72,1,2013-04-11
曲江文化集团 ,15,79,86,63,32,46,58,1,2013-04-10
曲江文化集团 ,12,57,78,48,31,45,43,1,2013-04-09
曲江文化集团 ,11,80,125,35,25,30,80,3,2013-04-08
曲江文化集团 ,25,93,97,39,29,35,88,1,2013-04-07
曲江文化集团 ,17,79,81,30,34,43,63,1,2013-04-06
曲江文化集团 ,8,60,96,33,21,29,55,1,2013-04-05
曲江文化集团 ,22,104,131,55,26,17,155,4,2013-04-04
曲江文化集团 ,40,108,118,60,50,59,138,3,2013-04-03
曲江文化集团 ,54,112,117,48,8,9,109,3,2013-04-02
曲江文化集团 ,34,110,166,87,33,39,199,4,2013-04-01
曲江文化集团 ,41,104,134,102,38,34,207,6,2013-03-31
曲江文化集团 ,41,107,145,99,38,50,189,4,2013-03-30
曲江文化集团 ,41,103,135,90,22,28,169,4,2013-03-29
曲江文化集团 ,32,104,113,89,40,48,102,3,2013-03-28
曲江文化集团 ,27,104,106,81,39,47,93,3,2013-03-27
曲江文化集团 ,16,83,88,71,28,34,104,3,2013-03-26
曲江文化集团 ,57,103,106,70,8,41,120,3,2013-03-25
曲江文化集团 ,53,95,135,60,34,43,113,3,2013-03-24
曲江文化集团 ,32,108,159,73,32,39,173,4,2013-03-23
曲江文化集团 ,30,111,116,62,34,41,134,3,2013-03-22
曲江文化集团 ,44,102,127,51,17,20,148,3,2013-03-21
曲江文化集团 ,36,93,126,40,30,36,107,3,2013-03-20
曲江文化集团 ,43,84,120,102,39,49,128,3,2013-03-17
曲江文化集团 ,59,106,154,103,35,42,216,6,2013-03-16
曲江文化集团 ,84,112,153,98,42,50,193,4,2013-03-15
曲江文化集团 ,66,87,122,81,20,24,143,3,2013-03-14
曲江文化集团 ,69,101,500,87,30,36,324,7,2013-03-13
曲江文化集团 ,57,89,500,66,27,32,277,7,2013-03-12
曲江文化集团 ,79,89,112,61,11,12,102,3,2013-03-11
曲江文化集团 ,54,64,368,45,19,23,127,7,2013-03-10
曲江文化集团 ,26,79,500,29,20,25,323,7,2013-03-09
曲江文化集团 ,54,111,163,37,36,43,124,4,2013-03-08
曲江文化集团 ,50,102,188,36,31,37,145,4,2013-03-07
曲江文化集团 ,46,97,228,33,29,35,152,6,2013-03-06
曲江文化集团 ,46,104,172,22,31,37,124,4,2013-03-04
曲江文化集团 ,43,97,179,23,29,35,123,4,2013-03-03
曲江文化集团 ,37,92,151,9,22,25,100,4,2013-03-02
曲江文化集团 ,33,79,155,37,19,26,63,4,2013-03-01
曲江文化集团 ,38,106,317,62,22,23,222,7,2013-02-28
曲江文化集团 ,78,120,322,75,44,37,294,7,2013-02-27
曲江文化集团 ,75,114,273,103,22,21,290,6,2013-02-26
曲江文化集团 ,81,108,225,92,5,6,298,6,2013-02-25
曲江文化集团 ,71,109,225,92,33,37,277,6,2013-02-24
曲江文化集团 ,60,104,146,82,30,34,203,6,2013-02-23
曲江文化集团 ,53,95,95,69,34,36,103,3,2013-02-22
曲江文化集团 ,54,88,106,73,35,36,119,3,2013-02-21
曲江文化集团 ,55,68,84,56,18,23,99,1,2013-02-20
曲江文化集团 ,55,63,78,56,11,14,90,1,2013-02-19
曲江文化集团 ,53,70,89,60,22,26,88,1,2013-02-18
曲江文化集团 ,61,80,151,77,23,24,215,6,2013-02-17
曲江文化集团 ,72,93,167,102,20,25,258,6,2013-02-16
曲江文化集团 ,44,62,79,92,28,33,65,1,2013-02-15
曲江文化集团 ,50,68,92,100,21,22,107,3,2013-02-14
曲江文化集团 ,53,84,98,103,13,14,112,3,2013-02-13
曲江文化集团 ,52,67,103,102,21,27,124,3,2013-02-12
曲江文化集团 ,57,75,144,105,4,3,237,6,2013-02-11
曲江文化集团 ,36,79,442,106,30,30,415,7,2013-02-10
曲江文化集团 ,65,97,148,103,16,19,226,6,2013-02-09
曲江文化集团 ,46,82,85,99,11,14,118,3,2013-02-08
曲江文化集团 ,52,82,113,102,11,11,150,3,2013-02-07
曲江文化集团 ,83,102,166,105,8,8,234,6,2013-02-06
曲江文化集团 ,50,85,104,102,24,25,110,3,2013-02-05
曲江文化集团 ,72,99,111,103,3,3,139,3,2013-02-04
曲江文化集团 ,93,106,166,104,3,3,226,6,2013-02-03
曲江文化集团 ,101,120,330,106,3,4,298,7,2013-02-02
曲江文化集团 ,92,130,463,107,4,5,371,7,2013-02-01
曲江文化集团 ,93,120,308,102,14,12,288,7,2013-01-31
曲江文化集团 ,113,141,338,111,9,10,414,7,2013-01-30
曲江文化集团 ,91,129,314,116,36,43,364,7,2013-01-29
曲江文化集团 ,102,125,162,111,2,3,303,7,2013-01-28
曲江文化集团 ,101,124,152,108,2,3,245,6,2013-01-27
曲江文化集团 ,62,104,116,104,3,4,176,4,2013-01-26
曲江文化集团 ,58,101,91,102,10,7,127,3,2013-01-25
曲江文化集团 ,61,75,73,85,7,8,59,1,2013-01-24
曲江文化集团 ,68,145,156,104,4,5,268,6,2013-01-23
曲江文化集团 ,103,111,190,105,3,3,326,7,2013-01-20
曲江文化集团 ,113,136,403,112,3,4,444,7,2013-01-19
曲江文化集团 ,107,125,226,108,37,44,331,7,2013-01-18
曲江文化集团 ,74,102,177,114,20,8,259,6,2013-01-17
曲江文化集团 ,57,65,157,115,4,5,200,4,2013-01-16
曲江文化集团 ,44,63,145,110,4,5,104,3,2013-01-15
曲江文化集团 ,20,101,447,122,4,6,445,7,2013-01-14
曲江文化集团 ,21,85,408,118,4,6,410,7,2013-01-13
曲江文化集团 ,22,72,240,108,4,6,284,6,2013-01-12
曲江文化集团 ,13,133,215,109,4,6,279,6,2013-01-11
曲江文化集团 ,34,165,379,112,5,7,392,7,2013-01-10
曲江文化集团 ,19,83,432,109,4,6,438,7,2013-01-08
曲江文化集团 ,21,157,398,109,4,6,409,7,2013-01-07
曲江文化集团 ,23,144,285,103,5,7,363,7,2013-01-06
曲江文化集团 ,57,127,189,95,27,12,286,6,2013-01-05
曲江文化集团 ,49,102,128,65,6,3,170,4,2013-01-04
曲江文化集团 ,9,52,64,33,6,3,49,1,2013-01-03
曲江文化集团 ,11,60,103,42,5,3,98,3,2013-01-02
曲江文化集团 ,8,121,166,56,6,3,149,4,2013-01-01
广运潭 ,25,98,135,75,54,85,127,3,2013-04-26
广运潭 ,17,89,108,58,42,63,83,3,2013-04-25
广运潭 ,19,102,179,78,41,45,192,4,2013-04-24
广运潭 ,16,64,132,76,23,27,168,4,2013-04-23
广运潭 ,10,58,155,71,5,5,224,6,2013-04-22
广运潭 ,15,45,121,59,22,18,182,4,2013-04-21
广运潭 ,11,39,77,43,15,19,99,1,2013-04-20
广运潭 ,8,37,91,44,12,17,98,1,2013-04-19
广运潭 ,20,47,310,35,30,39,178,7,2013-04-18
广运潭 ,51,82,160,63,28,34,150,4,2013-04-17
广运潭 ,21,59,86,14,43,55,-76,1,2013-04-15
广运潭 ,18,50,73,16,31,39,-35,1,2013-04-14
广运潭 ,15,49,80,96,52,71,88,1,2013-04-13
广运潭 ,11,62,69,81,29,30,113,1,2013-04-12
广运潭 ,21,74,88,62,35,52,63,1,2013-04-10
广运潭 ,14,58,89,59,35,54,55,1,2013-04-09
广运潭 ,18,74,169,64,34,48,103,4,2013-04-08
广运潭 ,49,100,130,67,37,48,112,3,2013-04-07
广运潭 ,25,80,107,58,38,47,80,3,2013-04-06
广运潭 ,33,57,123,53,26,36,67,3,2013-04-05
广运潭 ,24,82,141,66,33,33,143,3,2013-04-04
广运潭 ,57,105,160,71,75,81,166,4,2013-04-03
广运潭 ,60,101,146,67,20,25,133,3,2013-04-02
广运潭 ,41,108,213,74,42,59,195,6,2013-04-01
广运潭 ,37,88,175,74,52,48,228,6,2013-03-31
广运潭 ,48,101,184,70,52,71,222,6,2013-03-30
广运潭 ,43,99,172,66,31,39,198,4,2013-03-29
广运潭 ,49,112,146,72,41,46,117,3,2013-03-28
广运潭 ,52,115,154,77,46,52,127,4,2013-03-27
广运潭 ,26,98,116,70,41,48,129,3,2013-03-26
广运潭 ,54,93,126,53,13,36,120,3,2013-03-25
广运潭 ,42,70,172,45,35,46,115,4,2013-03-24
广运潭 ,49,107,193,56,44,47,206,6,2013-03-23
广运潭 ,37,104,134,51,34,40,127,3,2013-03-22
广运潭 ,38,95,161,49,25,26,168,4,2013-03-21
广运潭 ,41,89,170,41,30,36,113,4,2013-03-20
广运潭 ,34,115,186,48,30,30,128,4,2013-03-19
广运潭 ,31,106,167,40,37,41,89,4,2013-03-18
广运潭 ,56,92,162,48,44,64,172,4,2013-03-17
广运潭 ,57,104,186,51,15,17,269,6,2013-03-16
广运潭 ,47,94,156,42,32,41,220,6,2013-03-15
广运潭 ,44,73,127,70,25,31,170,4,2013-03-14
广运潭 ,59,89,500,93,15,17,333,7,2013-03-13
广运潭 ,65,94,500,79,18,20,289,7,2013-03-12
广运潭 ,51,70,114,71,19,25,115,3,2013-03-11
广运潭 ,34,55,500,57,20,27,133,7,2013-03-10
广运潭 ,25,93,500,57,24,32,326,7,2013-03-09
广运潭 ,53,111,156,62,62,76,129,4,2013-03-08
广运潭 ,50,107,199,61,34,38,147,4,2013-03-07
广运潭 ,64,97,242,57,34,47,163,6,2013-03-06
广运潭 ,60,107,185,55,40,51,195,4,2013-03-05
广运潭 ,47,95,157,40,33,44,125,4,2013-03-04
广运潭 ,55,95,172,40,34,41,117,4,2013-03-03
广运潭 ,90,105,171,40,20,23,120,4,2013-03-02
广运潭 ,34,58,157,24,23,35,67,4,2013-03-01
广运潭 ,80,109,374,55,25,35,306,7,2013-02-28
广运潭 ,77,112,353,55,64,77,387,7,2013-02-27
广运潭 ,101,129,295,108,37,27,362,7,2013-02-26
广运潭 ,93,121,216,111,15,17,366,7,2013-02-25
广运潭 ,80,115,216,111,43,54,343,7,2013-02-24
广运潭 ,60,113,158,108,41,52,278,6,2013-02-23
广运潭 ,57,108,110,105,44,53,169,4,2013-02-22
广运潭 ,86,112,121,106,36,39,190,4,2013-02-21
广运潭 ,99,100,101,104,16,19,153,4,2013-02-20
广运潭 ,55,67,94,103,25,30,142,3,2013-02-19
广运潭 ,23,67,96,102,27,34,130,3,2013-02-18
广运潭 ,59,82,182,113,35,34,305,7,2013-02-17
广运潭 ,65,73,188,118,37,39,342,7,2013-02-16
广运潭 ,29,53,86,110,32,43,79,3,2013-02-15
广运潭 ,57,67,104,110,22,24,144,3,2013-02-14
广运潭 ,25,53,90,109,34,45,112,3,2013-02-13
广运潭 ,53,47,113,110,30,39,186,4,2013-02-12
广运潭 ,41,53,65,113,7,9,312,7,2013-02-11
广运潭 ,60,78,472,114,20,22,499,7,2013-02-10
广运潭 ,95,99,182,112,25,28,336,7,2013-02-09
广运潭 ,52,83,96,108,17,17,172,4,2013-02-08
广运潭 ,55,80,126,111,13,15,216,6,2013-02-07
广运潭 ,69,107,192,115,12,11,335,7,2013-02-06
广运潭 ,74,97,100,110,22,23,153,4,2013-02-05
广运潭 ,50,85,107,112,5,6,180,4,2013-02-04
广运潭 ,42,101,119,111,3,4,213,6,2013-02-03
广运潭 ,63,115,289,116,7,8,381,7,2013-02-02
广运潭 ,74,125,382,116,10,10,432,7,2013-02-01
广运潭 ,56,116,215,111,12,12,334,7,2013-01-31
广运潭 ,84,132,405,111,14,15,422,7,2013-01-30
广运潭 ,68,116,275,108,22,23,343,7,2013-01-29
广运潭 ,81,127,268,106,8,9,306,7,2013-01-28
广运潭 ,79,111,150,101,15,15,196,4,2013-01-27
广运潭 ,89,116,144,101,12,13,173,4,2013-01-26
广运潭 ,57,106,107,98,17,20,108,3,2013-01-25
广运潭 ,45,81,94,78,30,38,58,1,2013-01-24
广运潭 ,65,86,88,90,25,30,83,1,2013-01-21
广运潭 ,63,124,300,110,4,6,376,7,2013-01-20
广运潭 ,91,138,437,114,5,7,426,7,2013-01-19
广运潭 ,88,139,299,108,6,9,321,7,2013-01-18
广运潭 ,66,111,188,98,39,27,231,6,2013-01-17
广运潭 ,58,111,161,79,32,27,169,4,2013-01-16
广运潭 ,51,99,163,63,43,41,99,4,2013-01-15
广运潭 ,57,117,372,104,108,25,411,7,2013-01-14
广运潭 ,70,119,220,96,12,11,316,7,2013-01-13
广运潭 ,83,111,178,78,14,14,245,6,2013-01-12
广运潭 ,86,115,184,80,26,23,232,6,2013-01-11
广运潭 ,101,125,263,90,7,8,315,7,2013-01-10
广运潭 ,62,103,167,74,10,12,219,6,2013-01-09
广运潭 ,71,122,270,85,4,5,310,7,2013-01-08
广运潭 ,82,131,340,96,6,8,342,7,2013-01-07
广运潭 ,81,127,354,97,6,8,370,7,2013-01-06
广运潭 ,103,113,186,67,8,9,239,6,2013-01-05
广运潭 ,65,88,102,43,26,10,144,3,2013-01-04
广运潭 ,14,54,27,21,57,25,43,1,2013-01-03
广运潭 ,38,68,46,29,41,17,82,1,2013-01-02
广运潭 ,37,94,64,33,60,23,104,3,2013-01-01
草滩 ,44,44,82,56,64,78,80,1,2013-04-26
草滩 ,38,44,85,50,42,60,90,1,2013-04-25
草滩 ,43,49,105,68,37,48,182,4,2013-04-24
草滩 ,42,49,234,59,28,35,232,6,2013-04-23
草滩 ,25,35,230,52,12,15,236,6,2013-04-22
草滩 ,23,28,82,45,15,19,134,3,2013-04-21
草滩 ,16,24,59,36,8,10,87,1,2013-04-20
草滩 ,18,25,78,32,11,14,83,1,2013-04-19
草滩 ,26,28,160,15,18,23,143,4,2013-04-18
草滩 ,55,38,129,22,59,90,118,3,2013-04-17
草滩 ,44,57,122,18,40,58,80,3,2013-04-16
草滩 ,54,60,143,39,38,59,103,3,2013-04-15
草滩 ,51,100,240,49,36,49,110,3,2013-04-14
草滩 ,63,58,13,69,35,46,108,3,2013-04-13
草滩 ,48,58,147,50,34,45,103,3,2013-04-12
草滩 ,44,47,128,56,35,46,103,3,2013-04-11
草滩 ,24,38,13,70,32,44,67,1,2013-04-10
草滩 ,26,28,13,80,30,44,43,1,2013-04-09
草滩 ,26,32,119,75,28,35,94,3,2013-04-08
草滩 ,59,47,122,79,34,39,102,3,2013-04-07
草滩 ,18,25,93,88,26,26,87,1,2013-04-06
草滩 ,21,24,95,79,18,20,57,1,2013-04-05
草滩 ,23,25,100,76,23,23,133,3,2013-04-04
草滩 ,56,44,139,105,42,61,173,4,2013-04-03
草滩 ,47,42,115,117,23,30,105,3,2013-04-02
草滩 ,50,58,178,120,37,51,253,6,2013-04-01
草滩 ,40,40,125,114,35,43,203,6,2013-03-31
草滩 ,45,45,124,113,35,46,198,4,2013-03-30
草滩 ,46,38,136,111,27,39,183,4,2013-03-29
草滩 ,53,59,169,108,41,43,180,4,2013-03-28
草滩 ,51,59,131,103,33,39,127,3,2013-03-27
草滩 ,31,43,108,101,31,40,153,4,2013-03-26
草滩 ,38,33,93,99,15,23,115,3,2013-03-25
草滩 ,33,25,120,89,31,43,113,3,2013-03-24
草滩 ,60,54,137,101,33,39,183,4,2013-03-23
草滩 ,52,57,153,101,30,35,216,6,2013-03-22
草滩 ,41,48,131,94,21,30,162,4,2013-03-21
草滩 ,50,43,168,80,29,40,140,4,2013-03-20
草滩 ,67,75,272,94,23,24,212,6,2013-03-19
草滩 ,61,59,263,70,26,32,150,6,2013-03-18
草滩 ,53,47,148,55,32,43,192,4,2013-03-17
草滩 ,53,49,157,62,18,26,247,6,2013-03-16
草滩 ,49,40,109,62,31,42,180,4,2013-03-15
草滩 ,37,30,102,48,24,33,147,3,2013-03-14
草滩 ,52,43,405,57,18,23,260,7,2013-03-13
草滩 ,52,50,500,105,14,16,246,7,2013-03-12
草滩 ,31,33,80,116,16,21,89,3,2013-03-11
草滩 ,26,25,164,113,15,21,102,4,2013-03-10
草滩 ,47,44,500,109,16,22,256,7,2013-03-09
草滩 ,59,69,189,107,35,34,200,4,2013-03-08
草滩 ,56,72,272,104,21,25,203,6,2013-03-07
草滩 ,51,54,183,85,20,29,183,4,2013-03-06
草滩 ,55,60,177,76,26,30,218,6,2013-03-05
草滩 ,51,53,155,61,22,28,173,4,2013-03-04
草滩 ,50,57,175,49,21,25,192,4,2013-03-03
草滩 ,48,52,131,29,15,20,117,3,2013-03-02
草滩 ,35,29,82,9,14,20,58,1,2013-03-01
草滩 ,56,59,179,79,15,36,271,6,2013-02-28
草滩 ,57,63,210,73,39,41,380,7,2013-02-27
草滩 ,64,74,278,105,23,18,426,7,2013-02-26
草滩 ,52,52,173,101,19,17,309,7,2013-02-25
